Date,Actual,Predicted
2023-10-11,1080.6666259765625,1082.7047143554687
2023-10-12,1073.4166259765625,1068.0577197265625
2023-10-13,1060.0423583984375,1061.7589013671875
2023-10-16,1065.7008056640625,1065.2483459472655
2023-10-17,1077.0950927734375,1082.3632666015626
2023-10-18,1068.950152587891,1068.6203515625
2023-10-19,1091.7796630859375,1092.5728165893554
2023-10-20,1081.49169921875,1084.0872595214844
2023-10-23,1076.1536865234375,1074.6038580322265
2023-10-24,1076.1536865234375,1074.6017254638673
2023-10-25,1069.9906005859375,1066.7038897705079
2023-10-26,1052.967041015625,1052.7698828125
2023-10-27,1045.396728515625,1050.5537316894531
2023-10-30,1036.89453125,1045.9787963867188
2023-10-31,1040.805908203125,1049.9068518066406
2023-11-01,1038.0301513671875,1047.0966857910157
2023-11-02,1035.4581298828125,1042.8359448242188
2023-11-03,1021.2297973632812,1039.5417742919922
2023-11-06,1036.36083984375,1038.3477923583985
2023-11-07,1048.4345703125,1048.373960571289
2023-11-08,1056.24755859375,1052.9863208007812
2023-11-09,1058.45068359375,1062.3213403320312
2023-11-10,1053.287353515625,1052.126024169922
2023-11-13,1051.9674072265625,1052.3043151855468
2023-11-14,1051.9674072265625,1052.5415209960938
2023-11-15,1051.9576416015625,1052.9736071777343
2023-11-16,1076.0953369140625,1072.586254272461
2023-11-17,1053.316439819336,1056.4239373779296
2023-11-20,1087.9071044921875,1088.8453234863282
2023-11-21,1054.8950469970705,1057.2219360351562
2023-11-22,1099.3013916015625,1099.767592285156
2023-11-23,1095.496826171875,1097.4390956420893
2023-11-24,1095.3609619140625,1097.2562296142576
2023-11-27,1095.3609619140625,1096.9583248901363
2023-11-28,1100.8543701171875,1100.170192199707
2023-11-29,1109.4534912109375,1107.794341003418
2023-11-30,1123.4683837890625,1122.3991345214845
2023-12-01,1115.6358642578125,1118.3416040039062
2023-12-04,1116.004638671875,1115.4996008300782
2023-12-05,1121.216552734375,1121.074794921875
2023-12-06,1111.8603515625,1113.236339111328
2023-12-07,1122.7501220703125,1124.0977099609374
2023-12-08,1118.760986328125,1117.9650170898437
2023-12-11,1062.352294921875,1062.0558874511719
2023-12-12,1075.445068359375,1070.9887243652345
2023-12-13,1085.8204345703125,1083.1909545898438
2023-12-14,1081.3558349609375,1084.2334289550781
2023-12-15,1085.5194091796875,1084.196162109375
2023-12-18,1085.75244140625,1085.5501831054687
2023-12-19,1094.361328125,1095.720485412597
2023-12-20,1082.151611328125,1084.86244140625
2023-12-21,1078.65771484375,1082.6158935546875
2023-12-22,1093.49755859375,1094.776305969238
2023-12-25,1093.49755859375,1094.6218485107418
2023-12-26,1094.3031005859375,1094.7365316162106
2023-12-27,1108.9293212890625,1106.8906436767577
2023-12-28,1135.202392578125,1131.1921948242189
2023-12-29,1125.4384765625,1125.5395739746093
2024-01-01,1129.5440673828125,1127.45341796875
2024-01-02,1100.7640502929687,1110.8711952514648
2024-01-03,1151.284423828125,1146.5496154785155
2024-01-04,1134.20263671875,1133.7405834960937
2024-01-05,1134.8724365234375,1135.9687927246093
2024-01-08,1118.1593017578125,1117.9951000976562
2024-01-09,1116.0338134765625,1116.1690893554687
2024-01-10,1123.283935546875,1120.2202185058593
2024-01-11,1104.8822021484375,1103.4343898315428
2024-01-12,1104.484130859375,1101.937198852539
2024-01-15,1122.4783935546875,1119.0802014160156
2024-01-16,1117.712890625,1114.1519812011718
2024-01-17,1095.84619140625,1099.075291564941
2024-01-18,1096.680908203125,1096.777908447265
2024-01-19,1100.5244140625,1100.5165958251953
2024-01-22,1100.5244140625,1100.3563469848632
2024-01-23,1100.349609375,1100.3543084106445
2024-01-24,1145.9075927734375,1137.8950610351562
2024-01-25,1136.308837890625,1137.278173828125
2024-01-26,1136.308837890625,1137.2051892089844
2024-01-29,1134.36767578125,1133.1693188476563
2024-01-30,1134.726806640625,1137.6231030273439
2024-01-31,1122.2949157714845,1125.0127355957031
2024-02-01,1162.6982421875,1147.9048120117188
2024-02-02,1172.199951171875,1149.2441821289062
2024-02-05,1182.48779296875,1149.098800048828
2024-02-06,1196.8035888671875,1150.4609716796874
2024-02-07,1199.511474609375,1150.8936486816406
2024-02-08,1196.0853271484375,1150.9181066894532
2024-02-09,1194.2607421875,1150.6578002929687
2024-02-12,1229.462890625,1151.5697424316406
2024-02-13,1229.6279296875,1151.4034814453125
2024-02-14,1215.127685546875,1150.553271484375
2024-02-15,1213.9339599609375,1150.4542736816406
2024-02-16,1226.0465087890625,1150.5984997558594
2024-02-19,1245.31201171875,1151.005068359375
2024-02-20,1237.8095703125,1151.256055908203
2024-02-21,1232.3065185546875,1150.553271484375
2024-02-22,1235.3056640625,1150.4542736816406
2024-02-23,1251.0479736328125,1150.4542736816406
2024-02-26,1249.7862548828125,1150.7563134765626
2024-02-27,1251.824462890625,1150.7922229003907
2024-02-28,1247.5054931640625,1150.553271484375
2024-02-29,1246.2728271484375,1150.4542736816406
2024-03-01,1202.9859619140625,1150.6592553710936
2024-03-04,1229.880126953125,1151.0969799804689
2024-03-05,1223.9986572265625,1151.132889404297
2024-03-06,1225.8232421875,1150.553271484375
2024-03-07,1227.4246826171875,1150.4542736816406
2024-03-08,1227.4246826171875,1150.4542736816406
2024-03-11,1239.119873046875,1150.7563134765626
2024-03-12,1222.552490234375,1150.7922229003907
2024-03-13,1222.74658203125,1150.553271484375
2024-03-14,1222.74658203125,1150.4542736816406
2024-03-15,1220.271728515625,1150.794940185547
2024-03-18,1230.7052001953125,1150.7563134765626
2024-03-19,1230.0631286621094,1151.0065234375
