Date,Actual,Predicted
2023-10-11,3064.662109375,3048.1310639648436
2023-10-12,3057.568115234375,3043.5486088867183
2023-10-13,3065.158203125,3048.9258124999997
2023-10-16,3079.396484375,3045.505220214843
2023-10-17,3042.089599609375,3009.874255371092
2023-10-18,3020.707763671875,2998.2456298828106
2023-10-19,3027.901123046875,2989.2395526123028
2023-10-20,2988.560302734375,2981.766445190428
2023-10-23,2935.37841796875,2923.6790256347635
2023-10-24,2935.37841796875,2921.32757885742
2023-10-25,3019.524487304688,2963.1182176513657
2023-10-26,3012.206994628906,2951.9343234863272
2023-10-27,2879.666259765625,2890.417215576171
2023-10-30,2903.479248046875,2896.0620142822254
2023-10-31,2905.959716796875,2902.5004230957024
2023-11-01,2871.7783203125,2893.628369018554
2023-11-02,2895.59130859375,2897.911754760741
2023-11-03,2885.470458984375,2897.9118236083978
2023-11-06,2951.947998046875,2922.7316784667964
2023-11-07,2937.11474609375,2921.044877197264
2023-11-08,2971.7919921875,2957.3180023193354
2023-11-09,3001.409423828125,2961.0117679443356
2023-11-10,3009.148681640625,2968.0941195068353
2023-11-13,3024.27978515625,2973.629970947264
2023-11-14,3024.27978515625,2975.6446188964833
2023-11-15,3041.097412109375,2987.762268920897
2023-11-16,3025.569580078125,2988.878245483397
2023-11-17,3085.69677734375,2988.003128295897
2023-11-20,3064.06689453125,2995.232228759764
2023-11-21,3049.779296875,2987.2991745605455
2023-11-22,3057.865478515625,2987.5115555419907
2023-11-23,3023.98193359375,2985.4169066162094
2023-11-24,3030.18310546875,2988.1896478271465
2023-11-27,3030.18310546875,2987.521853271483
2023-11-28,3026.164794921875,2978.2279548339825
2023-11-29,3056.030029296875,2986.032174194334
2023-11-30,3087.383544921875,2991.2382752685535
2023-12-01,3033.1523681640624,2996.632494018553
2023-12-04,3049.945385742188,2995.5896491699204
2023-12-05,3067.554479980469,2995.8451101074206
2023-12-06,3087.222412109375,2992.1294490966784
2023-12-07,3334.541015625,2995.6748831787095
2023-12-08,3352.400634765625,2997.7167781982407
2023-12-11,3358.105712890625,3014.9410610351547
2023-12-12,3317.02880859375,3036.9618681640623
2023-12-13,3373.53466796875,3034.251594726562
2023-12-14,3407.071044921875,3037.4157407226567
2023-12-15,3459.65771484375,3047.5893159179686
2023-12-18,3463.9736328125,3042.051370117187
2023-12-19,3471.613525390625,3042.0622856445307
2023-12-20,3393.576904296875,3045.516135742187
2023-12-21,3398.438720703125,3046.4939350585937
2023-12-22,3449.18994140625,3046.4939350585937
2023-12-25,3449.18994140625,3045.172328613281
2023-12-26,3461.9892578125,3042.0622856445307
2023-12-27,3515.965087890625,3045.516135742187
2023-12-28,3490.6142578125,3046.826826660156
2023-12-29,3499.544189453125,3049.9587006835936
2024-01-01,3494.880859375,3044.4311625976557
2024-01-02,3412.280029296875,3044.215852539062
