Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-01 00:00:00+05:30,63.78255551230055,63.78255551230055,62.3755873759998,62.62571334838867,152665,0.0,0.0
2018-01-02 00:00:00+05:30,62.7820337507365,62.98526584371084,62.34431124416946,62.7038688659668,192747,0.0,0.0
2018-01-03 00:00:00+05:30,62.84455110114993,63.29790901184733,62.735119442631735,63.09467697143555,317742,0.0,0.0
2018-01-04 00:00:00+05:30,63.094690574194196,63.157224175605045,62.563171925066854,62.672603607177734,154626,0.0,0.0
2018-01-05 00:00:00+05:30,62.84456407214645,63.14159231504257,62.59443815023533,62.813297271728516,268935,0.0,0.0
2018-01-08 00:00:00+05:30,62.922731228728786,63.54805029684038,62.65696977663809,62.844566345214844,2374230,0.0,0.0
2018-01-09 00:00:00+05:30,62.84457055375642,62.93836672396792,62.56317780240531,62.75077438354492,192747,0.0,0.0
2018-01-10 00:00:00+05:30,63.15721961163001,63.15721961163001,62.01601327372147,62.35993957519531,315725,0.0,0.0
2018-01-11 00:00:00+05:30,62.3755847502777,62.656977517549116,61.781532410323194,61.98476028442383,160638,0.0,0.0
2018-01-12 00:00:00+05:30,62.45373104668148,62.45373104668148,61.12492825845422,61.43758773803711,230427,0.0,0.0
2018-01-15 00:00:00+05:30,62.219245718038174,62.56317204502485,61.06240377473288,62.266143798828125,432187,0.0,0.0
2018-01-16 00:00:00+05:30,62.531915207101235,62.531915207101235,60.74975392741209,61.234378814697266,9433235,0.0,0.0
2018-01-17 00:00:00+05:30,61.249999155729554,62.109812836233125,60.64031563580216,61.59392547607422,32939590,0.0,0.0
2018-01-18 00:00:00+05:30,61.43758884302444,62.39119857661718,61.218725507093815,61.65645217895508,236729,0.0,0.0
2018-01-19 00:00:00+05:30,60.968594356459015,61.85967466058109,60.780997833373,61.281253814697266,9078125,0.0,0.0
2018-01-22 00:00:00+05:30,61.59392406757061,61.59392406757061,60.81227528498723,60.968605041503906,725021,0.0,0.0
2018-01-23 00:00:00+05:30,61.23435574410459,61.34378740263104,60.671566174846554,61.281253814697266,13399185,0.0,0.0
2018-01-24 00:00:00+05:30,61.281253814697266,61.56264647896863,60.9998611504259,61.281253814697266,4207671,0.0,0.0
2018-01-25 00:00:00+05:30,61.14057554465771,61.54703551896873,60.03063579780784,60.640323638916016,2307682,0.0,0.0
2018-01-29 00:00:00+05:30,61.249981455818144,61.28124824694426,60.64029811207597,60.70282745361328,224183,0.0,0.0
2018-01-30 00:00:00+05:30,60.70284153028952,61.28126245775333,59.68669814769922,60.890438079833984,335323,0.0,0.0
2018-01-31 00:00:00+05:30,60.90606653881041,61.015498207704496,60.1087865410541,60.499610900878906,448483,0.0,0.0
2018-02-01 00:00:00+05:30,60.96860750680395,60.96860750680395,59.09265035274844,60.95297622680664,843202,0.0,0.0
2018-02-02 00:00:00+05:30,60.95297970559722,60.95297970559722,59.405313268884434,60.18696212768555,1232737,0.0,0.0
2018-02-05 00:00:00+05:30,59.983722006119805,61.59391747782855,59.53036406443838,61.43758773803711,19509971,0.0,0.0
2018-02-06 00:00:00+05:30,60.186956258920524,61.12493479802058,59.436574275783684,60.968605041503906,3985398,0.0,0.0
2018-02-07 00:00:00+05:30,60.96860347892779,61.73462096251352,60.56214781868798,61.249996185302734,841634,0.0,0.0
2018-02-08 00:00:00+05:30,62.09916121640276,62.179103491739454,61.52357423169095,61.89130783081055,39018078,2.45,0.0
2018-02-09 00:00:00+05:30,61.571550261999654,62.16312407772395,61.059923073732314,61.77940368652344,837331,0.0,0.0
2018-02-12 00:00:00+05:30,62.35498610234128,63.634062740338024,61.8753323630925,63.33028030395508,2041057,0.0,0.0
2018-02-14 00:00:00+05:30,63.506150375678274,63.506150375678274,61.95526922066083,62.498878479003906,5269302,0.0,0.0
2018-02-15 00:00:00+05:30,62.482883908763554,63.47416902801571,62.38695490957465,63.410213470458984,1572039,0.0,0.0
2018-02-16 00:00:00+05:30,62.9945210885766,63.36225473511613,62.30701829945546,62.56283187866211,168883,0.0,0.0
2018-02-19 00:00:00+05:30,62.562834854876975,62.8506262294618,61.87533203305021,62.019229888916016,181287,0.0,0.0
2018-02-20 00:00:00+05:30,62.27503124196837,62.77067160428613,61.98723992394045,62.3709602355957,849643,0.0,0.0
2018-02-21 00:00:00+05:30,62.57881290793006,63.95381826578611,61.87531917214806,62.22706604003906,1125677,0.0,0.0
2018-02-22 00:00:00+05:30,62.13114057172688,62.14713163060418,60.75613503989313,61.05991744995117,1631190,0.0,0.0
2018-02-23 00:00:00+05:30,60.99595310956356,61.82735359998021,60.91601083812245,61.79537582397461,332125,0.0,0.0
2018-02-26 00:00:00+05:30,62.03521381103603,62.99452124110359,61.715444667680174,62.57882308959961,218081,0.0,0.0
2018-02-27 00:00:00+05:30,62.674750001216516,63.426208330395085,62.514865434886886,63.282310485839844,572947,0.0,0.0
2018-02-28 00:00:00+05:30,62.6747472135464,63.53812556818334,62.51486265432816,63.45818328857422,342675,0.0,0.0
2018-03-01 00:00:00+05:30,63.57010099168079,63.57010099168079,62.514864602809055,63.1224250793457,1620491,0.0,0.0
2018-03-05 00:00:00+05:30,63.12243585794527,63.12243585794527,62.1311505231974,62.97854232788086,3096690,0.0,0.0
2018-03-06 00:00:00+05:30,63.394229943060104,63.394229943060104,61.65148645188539,61.95526885986328,2447965,0.0,0.0
2018-03-07 00:00:00+05:30,62.11515724214133,62.179112806850334,61.15584979438625,61.82736587524414,157993,0.0,0.0
2018-03-08 00:00:00+05:30,61.859348435732066,62.59481580096119,61.571552709458324,62.386966705322266,584077,0.0,0.0
2018-03-09 00:00:00+05:30,62.67475576366564,62.67475576366564,61.36370133179224,62.30702209472656,686905,0.0,0.0
2018-03-12 00:00:00+05:30,61.6834704957506,62.546848968196606,61.6834704957506,62.43492889404297,1050206,0.0,0.0
2018-03-13 00:00:00+05:30,62.434922917853044,62.96254111733519,61.85934021608096,62.498878479003906,1245362,0.0,0.0
2018-03-14 00:00:00+05:30,62.35498128218687,62.866612765264875,61.93928314183088,62.25905227661133,1181718,0.0,0.0
2018-03-15 00:00:00+05:30,62.13113338566851,62.57881358811164,62.03520439208552,62.2430534362793,125838,0.0,0.0
2018-03-16 00:00:00+05:30,62.01922957008855,63.01051048443514,61.075908824588296,61.47562026977539,844707,0.0,0.0
2018-03-19 00:00:00+05:30,62.2590321552697,62.38693890041473,61.587516321827,62.08315658569336,1807787,0.0,0.0
2018-03-20 00:00:00+05:30,62.035207543006315,62.69073248579303,61.74741621049376,62.354976654052734,839015,0.0,0.0
