Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-01 00:00:00+05:30,560.4164777254482,567.5910351585514,558.2242248120491,562.8577880859375,469205,0.0,0.0
2018-01-02 00:00:00+05:30,561.3631035519793,566.4949644088821,554.2881687817778,557.7260131835938,237026,0.0,0.0
2018-01-03 00:00:00+05:30,558.0747274712643,563.5055178354244,553.540787192888,558.3736572265625,193494,0.0,0.0
2018-01-04 00:00:00+05:30,562.9574899201937,562.9574899201937,555.8824944193747,557.327392578125,109668,0.0,0.0
2018-01-05 00:00:00+05:30,560.0178566047716,565.000221877056,555.2347981073563,561.1139526367188,188627,0.0,0.0
2018-01-08 00:00:00+05:30,561.1637652007486,565.5482096816335,561.1138928974245,563.35595703125,110666,0.0,0.0
2018-01-09 00:00:00+05:30,563.0072430038259,570.4309789914817,562.0107700073589,563.15673828125,133487,0.0,0.0
2018-01-10 00:00:00+05:30,564.9006123507869,565.9967084088339,558.9217738816795,560.56591796875,134285,0.0,0.0
2018-01-11 00:00:00+05:30,559.9680292555704,561.0641252564719,552.2453633022652,556.2810668945312,109629,0.0,0.0
2018-01-12 00:00:00+05:30,558.024866101552,561.6620167889174,550.9000600010519,553.7898559570312,116666,0.0,0.0
2018-01-15 00:00:00+05:30,553.7898586938738,562.3096905098027,553.7898586938738,558.722412109375,141381,0.0,0.0
2018-01-16 00:00:00+05:30,559.5694704927521,564.9504496891027,554.2881751007149,556.7793579101562,1051941,0.0,0.0
2018-01-17 00:00:00+05:30,559.0213868857551,585.9261595166204,558.0249138253528,582.6876220703125,432979,0.0,0.0
2018-01-18 00:00:00+05:30,597.5848642256152,597.5848642256152,576.1606949420981,581.6412963867188,446690,0.0,0.0
2018-01-19 00:00:00+05:30,584.6306850883363,592.8017753467045,579.2497068933451,588.1681518554688,271011,0.0,0.0
2018-01-22 00:00:00+05:30,588.9155642198632,619.1584965316254,581.0932752159638,608.8948364257812,1473415,0.0,0.0
2018-01-23 00:00:00+05:30,613.9270507933101,625.2868684281688,609.2934873837453,616.7172241210938,822119,0.0,0.0
2018-01-24 00:00:00+05:30,619.8062893417701,619.8062893417701,604.1616489741488,605.7560424804688,407727,0.0,0.0
2018-01-25 00:00:00+05:30,607.8485532554736,614.8238645223396,599.8767689504838,611.5853271484375,502811,0.0,0.0
2018-01-29 00:00:00+05:30,614.8238328261857,618.3114882798188,601.3216360196685,603.2647705078125,535119,0.0,0.0
2018-01-30 00:00:00+05:30,605.855673564167,607.6493130653453,574.9650059975729,591.3071899414062,469895,0.0,0.0
2018-01-31 00:00:00+05:30,587.9689684059829,593.6488775096258,585.3283510575493,591.3071899414062,309228,0.0,0.0
2018-02-01 00:00:00+05:30,589.9120475350309,606.8520894405976,583.8833977267334,588.118408203125,1111961,0.0,0.0
2018-02-02 00:00:00+05:30,579.0503988883748,582.9366676674437,559.7686719011734,562.9573974609375,552756,0.0,0.0
2018-02-05 00:00:00+05:30,556.031985830269,566.3953303242375,545.6188298456344,564.1033935546875,1739018,0.0,0.0
2018-02-06 00:00:00+05:30,542.1311404851606,574.416891025471,532.6148352007431,562.1104125976562,559306,0.0,0.0
2018-02-07 00:00:00+05:30,587.2215424769066,596.6880362306625,552.5442933113358,556.7294921875,370252,0.0,0.0
2018-02-08 00:00:00+05:30,558.5729610984366,574.8653321061856,558.5729610984366,566.4949340820312,444928,0.0,0.0
2018-02-09 00:00:00+05:30,557.9252509079706,576.9578606712444,549.2559237390891,555.53369140625,372401,0.0,0.0
2018-02-12 00:00:00+05:30,563.754671363959,565.4984993354781,553.0425852531988,560.8150634765625,254133,0.0,0.0
2018-02-14 00:00:00+05:30,561.2135991650766,563.0072383800095,538.593650167071,542.031494140625,1142530,0.0,0.0
2018-02-15 00:00:00+05:30,532.6646502428562,552.3449927412847,529.1271831223061,541.8322143554688,751011,0.0,0.0
2018-02-16 00:00:00+05:30,542.2806570221107,546.9640926165063,532.963597322857,535.8533935546875,255710,0.0,0.0
2018-02-19 00:00:00+05:30,535.853347044793,540.9353349342796,525.2408854392438,537.54736328125,295295,0.0,0.0
2018-02-20 00:00:00+05:30,540.0883667821364,545.5689682900731,527.7320772362883,529.82470703125,178029,0.0,0.0
2018-02-21 00:00:00+05:30,531.81766838438,535.9031834802656,522.3511745974326,533.3123779296875,218833,0.0,0.0
2018-02-22 00:00:00+05:30,531.7179546483142,531.8176384376537,525.3903755907742,528.1306762695312,173889,0.0,0.0
2018-02-23 00:00:00+05:30,523.148341426042,536.501104373252,523.148341426042,534.6575927734375,203593,0.0,0.0
2018-02-26 00:00:00+05:30,535.3053321244633,552.6439266215708,535.3053321244633,550.35205078125,254031,0.0,0.0
2018-02-27 00:00:00+05:30,548.6082713059977,549.8040512297874,533.5117398303192,535.6043090820312,201356,0.0,0.0
2018-02-28 00:00:00+05:30,533.1130339798497,534.0098839724418,519.1624125299097,527.7320556640625,229107,0.0,0.0
2018-03-01 00:00:00+05:30,523.5967138522869,532.9137114308635,520.407988308536,524.244384765625,247198,0.0,0.0
2018-03-07 00:00:00+05:30,511.6390953303311,522.1020622662484,505.75988005743204,510.9913635253906,376354,0.0,0.0
2018-03-08 00:00:00+05:30,515.6748734883195,521.8530194023037,506.2083782262151,518.3155517578125,457556,0.0,0.0
2018-03-09 00:00:00+05:30,519.3617297815416,519.8599662719653,501.1262559860725,503.567626953125,164854,0.0,0.0
2018-03-12 00:00:00+05:30,504.2651901154828,519.5610883898291,504.2153786254465,517.3688354492188,226269,0.0,0.0
2018-03-13 00:00:00+05:30,517.1694872046369,532.1663936965939,513.5323364252437,528.9278564453125,285486,0.0,0.0
2018-03-14 00:00:00+05:30,525.340547041885,535.1059697068227,521.0557255564398,533.6610717773438,375123,0.0,0.0
2018-03-15 00:00:00+05:30,529.2267921039855,537.0989532231512,526.1377500961481,527.0844116210938,713609,0.0,0.0
2018-03-16 00:00:00+05:30,531.0205031178159,531.120126093068,518.9631429378421,521.6038208007812,237543,0.0,0.0
2018-03-19 00:00:00+05:30,519.3119501634064,528.1307122571029,515.3758694835504,518.4151000976562,237207,0.0,0.0
2018-03-20 00:00:00+05:30,511.58925774564364,523.0985086240787,498.23649534251047,519.0628051757812,214444,0.0,0.0
2018-03-21 00:00:00+05:30,518.7638235255158,530.1236401422323,514.1800720176539,523.4970703125,158145,0.0,0.0
2018-03-22 00:00:00+05:30,523.0487436789273,523.4971079087228,515.1765820241038,516.4719848632812,180372,0.0,0.0
2018-03-23 00:00:00+05:30,509.19773228201797,509.19773228201797,494.79868444000664,499.2330017089844,1120645,0.0,0.0
2018-03-26 00:00:00+05:30,498.2365049164871,507.4538802574421,493.6029115027523,505.7100524902344,364398,0.0,0.0
2018-03-27 00:00:00+05:30,508.001940316348,520.1589234890739,507.2047740535223,509.44683837890625,261348,0.0,0.0
2018-03-28 00:00:00+05:30,509.44681362392413,510.343663638453,499.7810135046376,507.60333251953125,205316,0.0,0.0
2018-04-02 00:00:00+05:30,507.60335068000694,507.60335068000694,490.7629627115878,496.44287109375,416520,0.0,0.0
2018-04-03 00:00:00+05:30,491.36083510508513,503.86655890590214,491.36083510508513,501.52484130859375,358118,0.0,0.0
2018-04-04 00:00:00+05:30,500.2294765004061,502.2224226219217,475.81588651184046,488.4212646484375,356280,0.0,0.0
2018-04-05 00:00:00+05:30,497.68846477990974,502.571176523165,490.8626184728352,501.3753967285156,242693,0.0,0.0
2018-04-06 00:00:00+05:30,503.21890410020444,503.21890410020444,493.75240986465604,498.93408203125,173444,0.0,0.0
2018-04-09 00:00:00+05:30,501.02664550199734,519.1624674701135,500.57825086819145,516.0734252929688,469541,0.0,0.0
2018-04-10 00:00:00+05:30,521.2550228435014,547.5619354248047,520.6571633475168,544.0742797851562,1198090,0.0,0.0
2018-04-11 00:00:00+05:30,548.0601341664736,550.0530801088971,532.216189596253,537.59716796875,541071,0.0,0.0
2018-04-12 00:00:00+05:30,533.4618120065428,548.0601662164447,532.7144572344295,546.3661499023438,327128,0.0,0.0
2018-04-13 00:00:00+05:30,549.0566499483583,553.0425421439908,534.358672476964,539.98876953125,678418,0.0,0.0
2018-04-16 00:00:00+05:30,536.6007571421094,542.0813591184912,529.3265157737989,540.2877197265625,255164,0.0,0.0
2018-04-17 00:00:00+05:30,542.7788633529165,542.9282978132122,528.9278641185433,530.6716918945312,273963,0.0,0.0
2018-04-18 00:00:00+05:30,533.113104719593,534.4085075764289,515.3260843386807,516.87060546875,474615,0.0,0.0
2018-04-19 00:00:00+05:30,518.5146888501964,520.6571300770315,507.4538631420637,511.6888732910156,251686,0.0,0.0
