Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-01 00:00:00+05:30,400.07439342671046,406.4755837215378,400.07439342671046,402.15478515625,63477,0.0,0.0
2018-01-02 00:00:00+05:30,402.47486568929406,411.5965819813507,402.47486568929406,409.95623779296875,118739,0.0,0.0
2018-01-03 00:00:00+05:30,412.0765801597366,419.9180276458215,412.0765801597366,415.397216796875,168830,0.0,0.0
2018-01-04 00:00:00+05:30,416.0774232316839,418.67790712688196,411.0764926639954,416.4375,80724,0.0,0.0
2018-01-05 00:00:00+05:30,416.0773946307472,421.19836671493243,412.0766504516054,419.1179504394531,74134,0.0,0.0
2018-01-08 00:00:00+05:30,415.27726128301913,433.1605688958717,415.27726128301913,427.3995361328125,234963,0.0,0.0
2018-01-09 00:00:00+05:30,424.0787775005634,429.6398202937177,423.07859170457147,425.1990051269531,217465,0.0,0.0
2018-01-10 00:00:00+05:30,427.31944406040026,434.08071098512113,426.75933014975254,433.04052734375,226122,0.0,0.0
2018-01-11 00:00:00+05:30,433.68066083420894,443.2024513357474,433.68066083420894,439.80181884765625,213486,0.0,0.0
2018-01-12 00:00:00+05:30,443.2824742894469,443.2824742894469,436.88128332497837,440.44195556640625,93676,0.0,0.0
2018-01-15 00:00:00+05:30,440.0818773286555,443.4825100171042,434.24080036064464,435.20098876953125,117903,0.0,0.0
2018-01-16 00:00:00+05:30,438.5615747815584,450.0837380094857,438.5615747815584,446.3230285644531,286279,0.0,0.0
2018-01-17 00:00:00+05:30,445.922915751465,451.2839224702372,440.5219113601988,442.7223205566406,76117,0.0,0.0
2018-01-18 00:00:00+05:30,444.2026140397307,447.0831301082303,440.0818282944549,442.3222351074219,87762,0.0,0.0
2018-01-19 00:00:00+05:30,444.08257755474557,446.4830239199064,438.2415011669622,442.1622009277344,87122,0.0,0.0
2018-01-22 00:00:00+05:30,440.0818324414266,458.0851801322123,440.0818324414266,455.7247314453125,108162,0.0,0.0
2018-01-23 00:00:00+05:30,454.48458666265753,471.6877884465434,451.3239886605008,470.3675231933594,180280,0.0,0.0
2018-01-24 00:00:00+05:30,469.00721160496977,489.6910373571507,467.326869919559,481.16943359375,1278419,0.0,0.0
2018-01-25 00:00:00+05:30,480.0893639138286,490.7713327260251,470.5675719946515,478.92913818359375,184327,0.0,0.0
2018-01-29 00:00:00+05:30,477.28872140628056,487.05054576073985,476.88864703796014,484.4100646972656,148984,0.0,0.0
2018-01-30 00:00:00+05:30,482.48969857248676,488.41081888586996,474.96828075140047,481.16943359375,683977,0.0,0.0
2018-01-31 00:00:00+05:30,481.8897041550869,500.893241678845,477.92895709321834,488.7709655761719,605543,0.0,0.0
2018-02-01 00:00:00+05:30,489.69098706010675,495.45206726354786,485.4902065338558,488.53076171875,147670,0.0,0.0
2018-02-02 00:00:00+05:30,486.49054338452424,495.9322908735573,479.68927756418134,493.6518859863281,216533,0.0,0.0
2018-02-05 00:00:00+05:30,491.93148133633537,504.65386702045413,487.3306256534357,503.4536437988281,243388,0.0,0.0
2018-02-07 00:00:00+05:30,492.091554256117,495.93225905847856,478.28898627088444,482.56976318359375,185366,0.0,0.0
2018-02-08 00:00:00+05:30,488.0907652339661,497.25247870948766,476.2085751561859,486.4504699707031,212623,0.0,0.0
2018-02-09 00:00:00+05:30,480.1293731889713,482.4898223859979,472.1678812776794,476.76873779296875,102797,0.0,0.0
2018-02-12 00:00:00+05:30,476.0885990095795,483.449978711288,468.7672169857233,471.5277404785156,198539,0.0,0.0
2018-02-14 00:00:00+05:30,472.08785109223805,490.65131534330766,471.2877021920817,488.0108337402344,355517,0.0,0.0
2018-02-15 00:00:00+05:30,492.0914730341367,494.53191691345074,483.2498392616957,484.4100646972656,185035,0.0,0.0
2018-02-16 00:00:00+05:30,485.69035207034057,491.01136145904303,465.20656104014927,467.7669982910156,198095,0.0,0.0
