Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-01 00:00:00+05:30,1099.2358238729284,1104.4951449902724,1080.2834820820158,1086.4429931640625,21776,0.0,0.0
2018-01-02 00:00:00+05:30,1085.0214083679023,1089.190946085456,1075.4978117446199,1082.9840087890625,22009,0.0,0.0
2018-01-03 00:00:00+05:30,1089.7596206459832,1089.7596206459832,1076.492981785945,1081.3258056640625,636697,0.0,0.0
2018-01-04 00:00:00+05:30,1089.285851311377,1116.9562242304778,1088.0539028168223,1110.6546630859375,75615,0.0,0.0
2018-01-05 00:00:00+05:30,1110.606957002376,1128.6116772950766,1107.3377251143188,1121.741455078125,58612,0.0,0.0
2018-01-08 00:00:00+05:30,1121.978610920088,1129.5595474803588,1112.2655359522407,1121.125732421875,27707,0.0,0.0
2018-01-09 00:00:00+05:30,1118.1881771335547,1133.302623596477,1112.7868059381062,1129.46484375,55541,0.0,0.0
2018-01-10 00:00:00+05:30,1129.4645656498901,1129.4645656498901,1110.1331584495226,1115.72412109375,246003,0.0,0.0
2018-01-11 00:00:00+05:30,1116.2927204774096,1127.6641234024764,1109.8963063320593,1126.5743408203125,31143,0.0,0.0
2018-01-12 00:00:00+05:30,1132.4023696610977,1132.4023696610977,1115.724332791229,1127.3326416015625,30535,0.0,0.0
2018-01-15 00:00:00+05:30,1129.5596249047421,1143.1105962054269,1125.7691563647932,1138.75146484375,52609,0.0,0.0
2018-01-16 00:00:00+05:30,1138.3251442082822,1138.3251442082822,1122.6894606457959,1127.99609375,45135,0.0,0.0
2018-01-17 00:00:00+05:30,1127.237786931543,1136.1452937033514,1090.4702030733117,1131.5968017578125,23524,0.0,0.0
2018-01-18 00:00:00+05:30,1132.4024802101937,1140.9310344544547,1119.5149102651615,1127.427490234375,24520,0.0,0.0
2018-01-19 00:00:00+05:30,1129.5594215131584,1134.2975063349418,1116.5771153718315,1130.8861083984375,49403,0.0,0.0
2018-01-22 00:00:00+05:30,1132.4023510077154,1132.4023510077154,1103.9738401037562,1115.0609130859375,67306,0.0,0.0
2018-01-23 00:00:00+05:30,1115.3452331943452,1116.2928502149011,1096.819274172114,1106.5323486328125,135127,0.0,0.0
2018-01-24 00:00:00+05:30,1108.711816898872,1108.711816898872,1084.5475849921017,1090.65966796875,686397,0.0,0.0
2018-01-25 00:00:00+05:30,1091.6549657534247,1099.2359030156013,1083.6476470406196,1089.5228271484375,295968,0.0,0.0
2018-01-29 00:00:00+05:30,1090.707022579783,1103.9736588231513,1085.0687484467064,1094.023681640625,383037,0.0,0.0
2018-01-30 00:00:00+05:30,1089.759713207761,1089.759713207761,1065.1216675178464,1069.7650146484375,664489,0.0,0.0
2018-01-31 00:00:00+05:30,1070.807080023856,1079.998917537776,1066.2111612668962,1071.8021240234375,181667,0.0,0.0
2018-02-01 00:00:00+05:30,1089.2858746068953,1094.5925073201665,1073.9345236013758,1092.081298828125,240881,0.0,0.0
2018-02-02 00:00:00+05:30,1085.9690900351893,1086.7272299111603,1064.1738988739246,1078.6724853515625,95524,0.0,0.0
2018-02-05 00:00:00+05:30,1066.0690044061967,1076.3506245579583,1055.6452185853361,1074.92919921875,70174,0.0,0.0
