Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-01 00:00:00+05:30,435.357807099978,435.82999561093243,429.5498941792585,430.4234313964844,485338,0.0,0.0
2018-01-02 00:00:00+05:30,432.0524671288123,434.03566454522644,428.3930063416557,430.35260009765625,3526050,0.0,0.0
2018-01-03 00:00:00+05:30,436.51468573357806,437.81320417147765,431.24977217550867,432.68994140625,1031510,0.0,0.0
2018-01-04 00:00:00+05:30,433.9412280028037,435.26335002812874,432.52466251422,434.5314636230469,477844,0.0,0.0
2018-01-05 00:00:00+05:30,434.64951531936134,437.17571227253694,434.1537231571613,435.8299865722656,813372,0.0,0.0
2018-01-08 00:00:00+05:30,436.3494050042729,439.2297723026605,436.11331074145914,438.4034423828125,665116,0.0,0.0
2018-01-09 00:00:00+05:30,438.68674471468,445.72236528650967,436.3021984202345,444.2821960449219,1038512,0.0,0.0
2018-01-10 00:00:00+05:30,446.2181199084427,447.044449760125,441.68512196439616,444.5654602050781,704804,0.0,0.0
2018-01-11 00:00:00+05:30,444.6835165923861,445.1557050889005,441.49624424091434,442.5350646972656,537824,0.0,0.0
2018-01-12 00:00:00+05:30,444.80156872761665,449.45261394264185,442.9600220424245,447.0444641113281,1192666,0.0,0.0
2018-01-15 00:00:00+05:30,448.6735081450736,452.144082012215,446.3125656993724,447.44580078125,890758,0.0,0.0
2018-01-16 00:00:00+05:30,448.10690841303045,448.10690841303045,434.4134412434015,436.06610107421875,958688,0.0,0.0
2018-01-17 00:00:00+05:30,436.7743853149675,438.4978849580343,428.7471803956654,436.609130859375,720614,0.0,0.0
2018-01-18 00:00:00+05:30,439.13533936921664,439.13533936921664,430.1637571670499,434.0829162597656,708294,0.0,0.0
2018-01-19 00:00:00+05:30,435.3578557603962,440.2449958669756,435.3578557603962,438.82843017578125,1200722,0.0,0.0
2018-01-22 00:00:00+05:30,447.87079281160214,460.1476938269966,443.904397878589,458.5894775390625,3547484,0.0,0.0
