Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-01 00:00:00+05:30,359.31325465190423,361.44417200510674,356.91849952652444,357.5882263183594,26624,0.0,0.0
2018-01-02 00:00:00+05:30,360.02356054879755,363.169200452127,357.9941154498754,361.9312438964844,18534,0.0,0.0
2018-01-03 00:00:00+05:30,363.27071688609624,368.4255130189571,362.47922824656007,364.0013122558594,55610,0.0,0.0
2018-01-04 00:00:00+05:30,368.95314339423544,368.95314339423544,358.50150044329865,362.4386291503906,27386,0.0,0.0
2018-01-05 00:00:00+05:30,362.45889144340737,366.49749210903883,358.7449970360152,365.3204040527344,37158,0.0,0.0
2018-01-08 00:00:00+05:30,364.48830916925345,365.70597612638903,362.51975749794997,364.6912536621094,35106,0.0,0.0
2018-01-09 00:00:00+05:30,365.7059598044913,366.1118487720878,359.6988080387616,363.5750427246094,40280,0.0,0.0
2018-01-10 00:00:00+05:30,358.48118441665684,371.38845018986706,358.48118441665684,370.414306640625,213152,0.0,0.0
2018-01-11 00:00:00+05:30,367.735545076861,375.3256766242082,367.735545076861,372.3423767089844,287072,0.0,0.0
2018-01-12 00:00:00+05:30,371.7943625564869,375.8532529774092,370.1910958855223,375.6908874511719,74876,0.0,0.0
2018-01-15 00:00:00+05:30,375.69090518719264,377.2941719338459,367.1672349008611,368.1007995605469,705666,0.0,0.0
2018-01-16 00:00:00+05:30,368.1413521466362,387.56313242490586,368.1413521466362,385.08721923828125,498294,0.0,0.0
2018-01-17 00:00:00+05:30,385.1886170617843,390.7493006821805,383.3012235176787,386.5280456542969,238318,0.0,0.0
2018-01-18 00:00:00+05:30,387.62403413468786,389.2475902986028,381.81982580339223,387.5631408691406,123276,0.0,0.0
2018-01-19 00:00:00+05:30,390.4653241290215,391.68299145998515,383.9710983638818,388.74029541015625,245604,0.0,0.0
2018-01-22 00:00:00+05:30,386.406283916746,395.559074867848,383.6665334793111,392.5555114746094,133694,0.0,0.0
2018-01-23 00:00:00+05:30,392.4946736305517,405.7063559836848,392.4946736305517,403.250732421875,148886,0.0,0.0
2018-01-24 00:00:00+05:30,404.2654247288568,422.73337334849833,403.06804728123547,413.53997802734375,277594,0.0,0.0
2018-01-25 00:00:00+05:30,409.54195050569473,412.6266966159628,402.4388938814632,408.0198669433594,104768,0.0,0.0
2018-01-29 00:00:00+05:30,409.52777979076353,416.37395285190587,408.3256185540589,411.48382568359375,1324162,2.0,0.0
2018-01-30 00:00:00+05:30,412.25808768838345,413.6232381806807,405.8805371704019,407.6531982421875,983966,0.0,0.0
2018-01-31 00:00:00+05:30,407.6327953541973,413.5009571823547,400.6236089684732,401.66278076171875,1150326,0.0,0.0
2018-02-01 00:00:00+05:30,401.3978889570738,420.14337412664275,396.48739183823506,401.66278076171875,107036,0.0,0.0
2018-02-02 00:00:00+05:30,401.8054217747004,410.13901790060703,398.62684430513514,402.7223205566406,430230,0.0,0.0
2018-02-05 00:00:00+05:30,401.80534572104466,408.2236359797733,399.3806533154761,402.7018737792969,506014,0.0,0.0
2018-02-06 00:00:00+05:30,395.28521895810945,395.69272949311784,386.3199871879255,388.8872985839844,116324,0.0,0.0
2018-02-07 00:00:00+05:30,390.39507888002817,390.86372592787984,375.84694831470256,382.4282531738281,1014410,0.0,0.0
2018-02-08 00:00:00+05:30,381.8373583213891,392.3103836895431,381.8373583213891,385.13818359375,200444,0.0,0.0
2018-02-09 00:00:00+05:30,383.0599449989342,395.14264363858086,379.00520975556816,392.2900695800781,66240,0.0,0.0
2018-02-12 00:00:00+05:30,394.8776575419352,396.140930088697,381.0426716865868,382.3467102050781,148388,0.0,0.0
