Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-01 00:00:00+05:30,215.93903195614436,218.93251002348364,214.95489638303772,215.65200805664062,1019486,0.0,0.0
2018-01-02 00:00:00+05:30,216.6771570184228,216.6771570184228,213.68367906026452,214.01174926757812,321076,0.0,0.0
2018-01-03 00:00:00+05:30,214.05276489257812,215.4469883150539,213.7247196838324,214.05276489257812,288806,0.0,0.0
2018-01-04 00:00:00+05:30,214.87287569727079,215.3649559907758,213.3966598449991,213.7657012939453,811317,0.0,0.0
2018-01-05 00:00:00+05:30,214.0527438135737,216.10305745163473,214.0527438135737,215.61097717285156,1554173,0.0,0.0
2018-01-08 00:00:00+05:30,215.73401180575084,218.8094825596529,215.73401180575084,217.6203155517578,583349,0.0,0.0
2018-01-09 00:00:00+05:30,217.7433058761625,222.8280936517992,217.08721553077044,221.84393310546875,1031500,0.0,0.0
2018-01-10 00:00:00+05:30,223.8942613465222,224.55035173477484,220.53174179317836,220.8597869873047,734997,0.0,0.0
2018-01-11 00:00:00+05:30,221.35186767578125,222.21301446862802,220.0396618687605,221.35186767578125,723573,0.0,0.0
2018-01-12 00:00:00+05:30,221.43387382721232,222.54104820199692,218.35840335738993,219.38356018066406,1422678,0.0,0.0
2018-01-15 00:00:00+05:30,219.46559202568073,222.08997864723972,218.76848033480383,219.1785430908203,546713,0.0,0.0
2018-01-16 00:00:00+05:30,219.38352145802554,220.6137094288182,213.8886718438563,214.6678009033203,615290,0.0,0.0
2018-01-17 00:00:00+05:30,214.70883077864357,218.80945799006335,212.9045698225642,218.07135009765625,1579973,0.0,0.0
2018-01-18 00:00:00+05:30,219.62959158024725,225.53450499505132,218.7274735828616,223.771240234375,1522876,0.0,0.0
2018-01-19 00:00:00+05:30,226.51866952907628,227.5028050965665,222.58205217438447,224.59136962890625,1581302,0.0,0.0
2018-01-22 00:00:00+05:30,225.53449161690466,225.53449161690466,222.95110153675935,224.18128967285156,407703,0.0,0.0
2018-01-23 00:00:00+05:30,224.1812919638951,227.174744786663,224.1812919638951,226.60064697265625,786960,0.0,0.0
2018-01-24 00:00:00+05:30,227.17473118512711,231.27535810182616,226.4366233457694,230.86529541015625,1863598,0.0,0.0
2018-01-25 00:00:00+05:30,230.86532142664268,231.93147453383432,227.21575304821016,230.33224487304688,1437188,0.0,0.0
2018-01-29 00:00:00+05:30,230.45524189927949,232.1775102785523,225.57548566271348,226.06756591796875,1640849,0.0,0.0
2018-01-30 00:00:00+05:30,226.06754964979544,226.64164741098722,222.82806950661225,225.86251831054688,607002,0.0,0.0
2018-01-31 00:00:00+05:30,224.30432781448013,226.23162777575618,221.39289225451134,222.45904541015625,718297,0.0,0.0
2018-02-01 00:00:00+05:30,223.0741382621927,237.9594112324953,219.5065872953654,225.82156372070312,7487545,0.0,0.0
