Date,Actual,Predicted
2023-10-11,427.3254699707031,427.3720676116944
2023-10-12,429.6134338378906,429.7149624633789
2023-10-13,427.37310791015625,427.6539200744628
2023-10-16,427.7544860839844,427.961923248291
2023-10-17,432.2827453613281,432.0568918762208
2023-10-18,430.4714050292969,430.74502227783205
2023-10-19,429.2797546386719,428.99654934692376
2023-10-20,417.7922973632813,418.02393035888673
2023-10-23,415.5043029785156,416.32368438720704
2023-10-24,415.5043029785156,416.2736349487305
2023-10-25,412.4060363769531,414.31116387939454
2023-10-26,413.83599853515625,414.78200823974606
2023-10-27,413.2640380859375,414.34371989440916
2023-10-30,410.3087463378906,411.5929399108887
2023-10-31,408.5450439453125,410.9458969116211
2023-11-01,408.020751953125,409.944359588623
2023-11-02,410.97601318359375,411.56925325012196
2023-11-03,413.3116760253906,413.80247729492186
2023-11-06,414.8370056152344,415.0725088806152
2023-11-07,412.5490112304688,413.7386985168457
2023-11-08,416.4576110839844,416.2736343383789
2023-11-09,414.169677734375,414.96096942138666
2023-11-10,415.8379821777344,416.0918374176025
2023-11-13,415.6473083496094,416.1924105377197
2023-11-14,415.6473083496094,416.07801356506343
2023-11-15,421.319580078125,421.5335891723633
2023-11-16,418.0306091308594,417.93812866210936
2023-11-17,418.74560546875,418.94197814941407
2023-11-20,416.3623046875,416.51148529052733
2023-11-21,415.6949768066406,416.39522906494136
2023-11-22,419.1746215820313,418.65693450927733
2023-11-23,419.74658203125,419.2618157958984
2023-11-24,417.36328125,417.5000765991211
2023-11-27,417.36328125,417.4543170166016
2023-11-28,414.9323120117188,416.31176605224607
2023-11-29,416.8389587402344,416.8766049194336
2023-11-30,415.2659912109375,416.4419411010742
2023-12-01,417.24412231445314,417.63020477294924
2023-12-04,418.1402420043945,418.24366943359377
2023-12-05,419.04112854003904,419.22606994628904
2023-12-06,420.2875946044922,419.9024542236328
2023-12-07,436.7156677246094,436.9626296234131
2023-12-08,428.1834716796875,428.2443813781736
2023-12-11,431.1863708496094,431.20785858154295
2023-12-12,431.9490661621094,431.929191116333
2023-12-13,434.3323974609375,433.53415316772464
2023-12-14,438.66998291015625,438.89242662048343
2023-12-15,436.90631103515625,437.06430026245124
2023-12-18,430.5667419433594,430.8203809051514
2023-12-19,434.80902099609375,433.7559889831544
2023-12-20,429.708740234375,429.8253569946289
2023-12-21,430.1854248046875,430.4757565765381
2023-12-22,433.855712890625,433.3810966339112
2023-12-25,433.855712890625,433.41279470825197
2023-12-26,434.856689453125,433.75675082397464
2023-12-27,435.4763488769531,434.72046279907227
2023-12-28,433.87000427246096,433.43938931274425
2023-12-29,440.7672729492188,442.2069268035889
2024-01-01,435.0974029541016,433.9810656738282
2024-01-02,435.9792251586914,434.5323715820313
2024-01-03,436.6608474731445,436.6268157653809
2024-01-04,437.50453491210936,438.5035225219728
2024-01-05,451.7781372070313,447.5075247192383
2024-01-08,443.6272277832031,443.34027618408203
2024-01-09,442.6739196777344,443.0592381286621
2024-01-10,441.5776062011719,443.11172050476074
2024-01-11,441.005615234375,441.9899998474121
2024-01-12,444.8189086914063,444.5350298309326
2024-01-15,445.5815124511719,445.6833029937744
2024-01-16,450.0621337890625,447.993670425415
2024-01-17,445.009521484375,444.28773582458496
2024-01-18,445.009521484375,444.12185813903807
2024-01-19,449.5378112792969,448.3116040802002
2024-01-22,449.5378112792969,447.7620148468018
2024-01-23,437.239990234375,438.38602830505374
2024-01-24,442.0542602539063,443.248190612793
2024-01-25,445.3360565185547,443.15190643310547
2024-01-26,434.1893615722656,433.46622508239756
2024-01-29,444.18492279052737,442.2513524627686
2024-01-30,442.6524597167969,442.79917877197266
2024-01-31,440.94363555908205,441.2158605194092
2024-02-01,422.1775512695313,421.94565956115724
2024-02-02,419.6512451171875,419.3759787750244
2024-02-05,417.60162353515625,417.6647647857666
2024-02-06,411.2620544433594,412.5977373046875
2024-02-07,411.7386779785156,412.8653126525879
2024-02-08,431.397834777832,429.8274569702148
2024-02-09,402.0171813964844,404.88125213623044
2024-02-12,393.5531311035156,402.11445892333984
2024-02-13,393.3113098144531,399.97902587890627
2024-02-14,398.14788818359375,401.5939474487305
2024-02-15,390.7962646484375,399.29559188842774
2024-02-16,391.5217590332031,398.8246531677246
2024-02-19,395.8263244628906,401.25294609069823
2024-02-20,392.7792663574219,399.6818773651123
2024-02-21,390.119140625,398.5153010559082
2024-02-22,400.7596130371094,401.60043113708497
2024-02-23,398.14788818359375,402.63192070007324
2024-02-26,395.8263244628906,402.28205223083495
2024-02-27,397.7125854492188,402.74555676269534
2024-02-28,395.2459411621094,402.2510698699951
2024-02-29,393.2145690917969,400.132797164917
2024-03-01,396.1165161132813,401.6690691375732
2024-03-04,395.7295837402344,402.16002769470214
2024-03-05,392.82763671875,399.54841331481936
2024-03-06,394.3753662109375,400.4602623748779
2024-03-07,399.8406982421875,401.97222496032714
2024-03-08,399.8406982421875,401.9688878631592
2024-03-11,396.0198059082031,403.0165843963623
2024-03-12,391.0381164550781,398.7087299804688
2024-03-13,395.816650390625,400.7843651733399
2024-03-14,396.5808303833008,400.46338322448736
2024-03-15,405.8380432128906,404.4296726531982
2024-03-18,403.7583312988281,404.50472367858885
2024-03-19,396.1165161132813,400.8821035003662
2024-03-20,402.1138916015625,401.20785168457036
2024-03-21,407.4825134277344,407.4525977783203
2024-03-22,399.6109558105469,401.9993927459717
2024-03-25,414.44720458984375,412.9617195281982
2024-03-26,413.4798889160156,412.43837380981444
2024-03-27,414.0119018554688,413.394052444458
2024-03-28,414.54388427734375,414.2885
