Date,Actual,Predicted
2023-10-11,3493.669677734375,3492.9654797363282
2023-10-12,3427.912841796875,3429.0420720214843
2023-10-13,3455.057373046875,3454.538958496094
2023-10-16,3410.397216796875,3412.751405029297
2023-10-17,3393.461669921875,3389.541851074219
2023-10-18,3374.591064453125,3373.084025634766
2023-10-19,3351.887939453125,3351.9104321289065
2023-10-20,3390.211669921875,3387.045530273438
2023-10-23,3431.6724853515625,3431.299627685544
2023-10-24,3307.500244140625,3306.9356589355484
2023-10-25,3288.92041015625,3289.7594580078126
2023-10-26,3405.291381835937,3403.4633666992186
2023-10-27,3250.790771484375,3249.961201293945
2023-10-30,3278.3447265625,3278.8248820800786
2023-10-31,3267.9150390625,3267.1660693359377
2023-11-01,3233.326416015625,3233.8863482666
2023-11-02,3259.91064453125,3258.8718383789064
2023-11-03,3251.081787109375,3249.1616879882813
2023-11-06,3284.554443359375,3284.504953613281
2023-11-07,3269.758544921875,3270.1152729492187
2023-11-08,3280.09130859375,3280.333474121094
2023-11-09,3248.55908203125,3247.2766774902343
2023-11-10,3233.56884765625,3233.549363403319
2023-11-13,3232.50146484375,3232.797310180663
2023-11-14,3232.50146484375,3232.7094862060535
2023-11-15,3298.0888671875,3297.9936909179687
2023-11-16,3277.3673828125,3278.2864948730476
2023-11-17,3277.774877929688,3278.1867419433593
2023-11-20,3283.1256713867188,3284.372037109375
2023-11-21,3405.7841796875,3403.613596191406
2023-11-22,3424.751953125,3426.3768447265625
2023-11-23,3404.474365234375,3403.533425292969
2023-11-24,3354.6533203125,3353.990422363281
2023-11-27,3354.6533203125,3354.291018066406
2023-11-28,3367.12060546875,3368.664860229492
2023-11-29,3408.500732421875,3409.784255371094
2023-11-30,3389.38720703125,3388.7723173828126
2023-12-01,3405.105224609375,3404.308046875
2023-12-04,3405.1533203125,3403.9405517578125
2023-12-05,3424.80029296875,3425.8245820312495
2023-12-06,3496.063720703125,3499.035062866211
2023-12-07,3509.015869140625,3512.1223669433593
2023-12-08,3518.427490234375,3517.3616009521484
2023-12-11,3533.7568359375,3533.06799597168
2023-12-12,3423.4591674804688,3423.0311909179686
2023-12-13,3486.74951171875,3486.479155151367
2023-12-14,3557.430419921875,3562.371847290038
2023-12-15,3458.409167480469,3460.4219470214844
2023-12-18,3474.83994140625,3476.7189504394546
2023-12-19,3698.598388671875,3670.887646484375
2023-12-20,3667.793701171875,3669.542158203125
2023-12-21,3676.62255859375,3662.337236328125
2023-12-22,3711.4052734375,3677.4270483398436
2023-12-25,3711.4052734375,3682.6201635742186
2023-12-26,3681.619384765625,3680.4336987304687
2023-12-27,3697.337158203125,3682.1547241210938
2023-12-28,3687.87744140625,3679.2698291015627
2023-12-29,3681.958740234375,3679.111044921875
2024-01-01,3697.14306640625,3685.9940234375
2024-01-02,3670.607177734375,3678.439582519531
2024-01-03,3581.6376953125,3596.301015625
2024-01-04,3557.818359375,3563.937533203125
2024-01-05,3626.461669921875,3631.0568359375
2024-01-08,3568.19970703125,3571.4976774902343
2024-01-09,3580.279052734375,3593.3866259765623
2024-01-10,3603.1279296875,3610.749929199219
2024-01-11,3624.9580078125,3632.2764672851563
2024-01-12,3766.125732421875,3687.73677734375
2024-01-15,3786.20947265625,3682.0514990234374
2024-01-16,3746.04248046875,3686.2981030273436
2024-01-17,3768.502685546875,3684.60740234375
2024-01-18,3768.502685546875,3683.7586474609375
2024-01-19,3824.873291015625,3687.773857421875
2024-01-22,3824.873291015625,3690.0556298828124
2024-01-23,3746.91552734375,3685.645439453125
2024-01-24,3733.429443359375,3689.733173828125
2024-01-25,3694.814208984375,3686.083156738281
2024-01-26,3694.814208984375,3686.036181640625
2024-01-29,3688.16845703125,3682.80751953125
2024-01-30,3685.9853515625,3684.663986816406
2024-01-31,3701.16943359375,3683.4409057617186
2024-02-01,3736.776611328125,3687.4160668945315
2024-02-02,3848.255859375,3684.383020019531
2024-02-05,3854.465087890625,3686.445185546875
2024-02-06,3755.41953125,3685.6924145507815
2024-02-07,3773.344445800781,3687.1681689453126
2024-02-08,3792.717431640625,3684.383020019531
2024-02-09,4011.15673828125,3683.9479296875
2024-02-12,3996.408935546875,3688.7763720703124
2024-02-13,4025.613037109375,3690.280764160156
2024-02-14,3978.896240234375,3689.820124511719
2024-02-15,3979.866943359375,3688.9713696289064
2024-02-16,4006.257080078125,3689.4320092773437
2024-02-19,3979.478759765625,3691.274567871094
2024-02-20,3909.961669921875,3687.6360205078126
2024-02-21,3870.5224609375,3684.9182177734374
2024-02-22,3964.77978515625,3684.069462890625
2024-02-23,3931.306884765625,3684.383020019531
2024-02-26,3881.291748046875,3686.4921606445314
2024-02-27,3980.64306640625,3689.3028588867187
2024-02-28,3993.837646484375,3685.1847998046874
2024-02-29,3970.31005859375,3684.383020019531
2024-03-01,3974.33642578125,3684.383020019531
2024-03-04,3960.07421875,3686.4921606445314
2024-03-05,3891.915771484375,3685.6924145507815
2024-03-06,3944.259521484375,3685.2317749023437
2024-03-07,3987.725830078125,3685.8587744140623
2024-03-08,3987.725830078125,3685.8587744140623
2024-03-11,3998.7861328125,3686.4921606445314
2024-03-12,3962.926611328125,3685.6924145507815
2024-03-13,4024.885498046875,3685.2317749023437
2024-03-14,3970.327001953125,3684.383020019531
2024-03-15,4091.927490234375,3685.453820800781
2024-03-18,4021.343994140625,3686.4921606445314
2024-03-19,3859.1220703125,3689.349833984375
2024-03-20,3852.2333984375,3685.2317749023437
2024-03-21,3855.726318359375,3684.383020019531
2024-03-22,3961.058898925781,3685.8587744140623
