Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_standardized,Close_log,Day_of_Week,Month,Quarter,Year,Close_Lagged_1,Close_Lagged_2,Close_Lagged_3,Close_Lagged_4,Close_Lagged_5,SMA_30,SMA_60,RSI,MACD,Signal_Line
2018-03-23,421.8532631361738,424.828045244474,420.2478105341822,421.5935363769531,832540.0,0.0,0.0,-1.7422124251426738,6.046410810168995,4,3,1,2018,428.4166564941406,423.24615478515625,420.0352783203125,422.7503967285156,425.2057495117188,434.7030426025391,438.28827089945474,39.185942715379134,-4.121448606865499,-2.985703299697339
2018-03-26,421.5934722890247,427.09447960187504,421.1921236095882,425.4654235839844,1134546.0,0.0,0.0,-1.7303865636221347,6.055531293502311,0,3,1,2018,421.5935363769531,428.4166564941406,423.24615478515625,420.0352783203125,422.7503967285156,434.4881947835286,438.20563743591305,46.4783635849402,-4.0243687760238345,-3.1934363949626383
2018-03-27,427.3542254263244,429.7151680880024,423.7892077712107,424.9460754394531,600740.0,0.0,0.0,-1.7319728028150074,6.054312754781544,1,3,1,2018,425.4654235839844,421.5935363769531,428.4166564941406,423.24615478515625,420.0352783203125,434.25603535970055,438.1155286916097,53.45399404934641,-3.943876808677203,-3.3435244777055515
2018-03-28,422.6323318693604,423.0809167303602,415.99808888331177,416.8480224609375,648474.0,0.0,0.0,-1.7567065948882905,6.035117783783231,2,3,1,2018,424.9460754394531,425.4654235839844,421.5935363769531,428.4166564941406,423.24615478515625,433.47535095214846,437.8514967091878,37.86858789374302,-4.481867364641232,-3.571193055092688
2018-03-29,422.6323318693604,423.0809167303602,415.99808888331177,416.8480224609375,648474.0,0.0,0.0,-1.7567065948882905,6.035117783783231,3,3,1,2018,416.8480224609375,424.9460754394531,425.4654235839844,421.5935363769531,428.4166564941406,432.668696085612,437.5567726898193,37.63213657761277,-4.852294525414948,-3.82741334915714
2018-03-30,422.6323318693604,423.0809167303602,415.99808888331177,416.8480224609375,648474.0,0.0,0.0,-1.7567065948882905,6.035117783783231,4,3,1,2018,416.8480224609375,416.8480224609375,424.9460754394531,425.4654235839844,421.5935363769531,432.0564249674479,437.2404066212972,26.943933335125863,-5.087218431714405,-4.079374365668594
2018-04-02,420.4838541092276,425.5362767614772,418.5478928109359,421.5226745605469,939920.0,0.0,0.0,-1.7424288575910138,6.046243112956102,0,4,2,2018,416.8480224609375,416.8480224609375,416.8480224609375,424.9460754394531,425.4654235839844,431.53465576171874,436.9590604909261,32.70983286963926,-4.840394903840945,-4.231578473303064
2018-04-03,420.2478225666968,425.44189677819526,418.4062756363971,424.403076171875,344388.0,0.0,0.0,-1.7336312793668225,6.053037133985584,1,4,2,2018,421.5226745605469,416.8480224609375,416.8480224609375,416.8480224609375,424.9460754394531,431.2104217529297,436.6277418263753,36.89537880518997,-4.362077824360256,-4.2576783435145025
2018-04-04,427.56671710084976,430.2345938432687,421.3574263570433,422.6559448242188,372660.0,0.0,0.0,-1.7389675229789956,6.048921674941202,2,4,2,2018,424.403076171875,421.5226745605469,416.8480224609375,416.8480224609375,416.8480224609375,430.6870808919271,436.2625832366943,41.514114999929696,-4.076989988405046,-4.221540672492612
2018-04-05,426.1737543034992,429.6915646351367,426.1737543034992,428.1569519042969,931274.0,0.0,0.0,-1.7221658589650304,6.061822707274073,3,4,2,2018,422.6559448242188,424.403076171875,421.5226745605469,416.8480224609375,416.8480224609375,430.4171468098958,436.0229480234782,53.09561597652185,-3.3683423727825357,-4.050901012550597
2018-04-06,429.6442956082988,433.0912656369884,427.33056060296224,429.5734558105469,842146.0,0.0,0.0,-1.7178394470261198,6.065117938372807,4,4,2,2018,428.1569519042969,422.6559448242188,424.403076171875,421.5226745605469,416.8480224609375,430.03545939127605,435.7317645517985,57.31638835912212,-2.661750996251726,-3.7730710092908226
2018-04-09,431.0845059556772,433.3510050395897,430.3526195292189,432.54827880859375,579692.0,0.0,0.0,-1.7087534786231324,6.072003159820119,0,4,2,2018,429.5734558105469,428.1569519042969,422.6559448242188,424.403076171875,421.5226745605469,429.68053080240884,435.4834725189209,63.34341293747351,-1.840512601732371,-3.3865593277791324
