Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_standardized,Close_log,Day_of_Week,Month,Quarter,Year,Close_Lagged_1,Close_Lagged_2,Close_Lagged_3,Close_Lagged_4,Close_Lagged_5,SMA_30,SMA_60,RSI,MACD,Signal_Line
2018-03-23,488.5307280227386,503.41527872531714,488.5307280227386,501.28118896484375,91930.0,0.0,0.0,-1.4064787887311283,6.219160100253511,4,3,1,2018,500.86419677734375,501.8748168945313,497.1357421875,486.2249450683594,491.73919677734375,494.5309790547689,493.5775154876709,54.63287136751335,1.588929341664823,0.5874458082608018
2018-03-26,502.8559880750525,508.56647692114825,497.3368369864239,504.2149353027344,147140.0,0.0,0.0,-1.400163995035172,6.224983953188077,0,3,1,2018,501.28118896484375,500.86419677734375,501.8748168945313,497.1357421875,486.2249450683594,495.06758824666343,493.50670656840003,59.29620725337679,2.0969659450627773,0.8893498356211971
2018-03-27,509.0375185193273,517.0832277789834,501.4971326690972,494.3520935058594,143780.0,0.0,0.0,-1.4213934416300342,6.2052688097265705,1,3,1,2018,504.2149353027344,501.28118896484375,500.86419677734375,501.8748168945313,497.1357421875,495.2296640014648,493.3870514170329,48.94633006146425,1.684323870537753,1.0483446426045082
2018-03-28,517.5737225052732,519.913852140545,497.95989566461054,508.1101989746094,544180.0,0.0,0.0,-1.3917795665106083,6.232664494050013,2,3,1,2018,494.3520935058594,504.2149353027344,501.28118896484375,500.86419677734375,501.8748168945313,495.18256825764973,493.5083094533285,68.41859515657772,2.43934691084678,1.3265450962529626
2018-03-29,517.5737225052732,519.913852140545,497.95989566461054,508.1101989746094,544180.0,0.0,0.0,-1.3917795665106083,6.232664494050013,3,3,1,2018,508.1101989746094,494.3520935058594,504.2149353027344,501.28118896484375,500.86419677734375,495.31993194580076,493.7128860727946,64.2631870001916,3.0030903537003155,1.6618541477424333
2018-03-30,517.5737225052732,519.913852140545,497.95989566461054,508.1101989746094,544180.0,0.0,0.0,-1.3917795665106083,6.232664494050013,4,3,1,2018,508.1101989746094,508.1101989746094,494.3520935058594,504.2149353027344,501.28118896484375,495.6988310750325,493.79726666768397,60.511906363076335,3.4105464373753307,2.011592605669013
2018-04-02,500.4030318533853,517.9858039690776,499.9369642174087,516.4404296875,87020.0,0.0,0.0,-1.3738490154904932,6.248894406798686,0,4,2,2018,508.1101989746094,508.1101989746094,508.1101989746094,494.3520935058594,504.2149353027344,496.54117523193355,493.8640676116944,62.02961143372361,4.355431614646193,2.480360407464449
2018-04-03,517.0831475394659,532.3650760688347,513.6490089884448,499.8653488159181,142010.0,0.0,0.0,-1.409526338661211,6.216337300122636,1,4,2,2018,516.4404296875,508.1101989746094,508.1101989746094,508.1101989746094,494.3520935058594,496.8043606058756,493.7439045206706,49.15314217079015,3.7238630473715375,2.729060935445867
2018-04-04,530.8197097340008,534.2489376334964,510.3620794410463,512.8199462890625,116910.0,0.0,0.0,-1.3816419884021207,6.241872905037605,2,4,2,2018,499.8653488159181,516.4404296875,508.1101989746094,508.1101989746094,508.1101989746094,497.6324815368652,493.81536956787113,60.474336773601,4.220022366625187,3.027253221681731
2018-04-05,518.0642983287388,539.5522164754311,518.0642983287388,504.5495178222657,160060.0,0.0,0.0,-1.3994438170300645,6.2256459917683165,3,4,2,2018,512.8199462890625,499.8653488159181,516.4404296875,508.1101989746094,508.1101989746094,498.25343856811526,493.80361195882165,56.72268877955052,3.9009104756221404,3.2019846724698136
