Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_standardized,Close_log,Day_of_Week,Month,Quarter,Year,Close_Lagged_1,Close_Lagged_2,Close_Lagged_3,Close_Lagged_4,Close_Lagged_5,SMA_30,SMA_60,RSI,MACD,Signal_Line
2018-03-23,690.1218372196456,697.1668032344762,684.1643704851048,693.38427734375,100804.0,0.0,0.0,-0.6107988430820566,6.543025521015712,4,3,1,2018,690.1218872070312,705.2047119140625,699.6253662109375,702.273193359375,701.23291015625,696.7272436523438,706.7071767171224,50.12372316669988,-1.7011259044027156,-2.8364333601641225
2018-03-26,695.0391174306468,718.44349587474,687.852341479974,707.1431884765625,103667.0,0.0,0.0,-0.5916607386043831,6.562646316856202,0,3,1,2018,693.38427734375,690.1218872070312,705.2047119140625,699.6253662109375,702.273193359375,696.7619156901042,706.7434244791667,56.401387367407814,-0.661658396164853,-2.401478367364269
2018-03-27,705.4410725337782,713.006124249958,701.6585466756882,704.259033203125,1105298.0,0.0,0.0,-0.5956724852041009,6.55856515831213,1,3,1,2018,707.1431884765625,693.38427734375,690.1218872070312,705.2047119140625,699.6253662109375,696.70044921875,706.6212778727214,68.27220778518591,-0.06979557367537836,-1.9351418086264909
2018-03-28,703.5498089167563,710.8784527596391,695.0391257443762,699.9564208984375,51756.0,0.0,0.0,-0.6016572497700743,6.552445718052835,2,3,1,2018,704.259033203125,707.1431884765625,693.38427734375,690.1218872070312,705.2047119140625,696.5034419759115,706.3935363769531,57.83421852267483,0.051481674039905556,-1.5378171120932116
2018-03-29,703.5498089167563,710.8784527596391,695.0391257443762,699.9564208984375,51756.0,0.0,0.0,-0.6016572497700743,6.552445718052835,3,3,1,2018,699.9564208984375,704.259033203125,707.1431884765625,693.38427734375,690.1218872070312,696.1771988932292,706.1602803548177,56.948729009176525,0.14591277496742805,-1.2010711346810836
2018-03-30,703.5498089167563,710.8784527596391,695.0391257443762,699.9564208984375,51756.0,0.0,0.0,-0.6016572497700743,6.552445718052835,4,3,1,2018,699.9564208984375,699.9564208984375,704.259033203125,707.1431884765625,693.38427734375,696.0652990722657,705.9065358479818,52.06324093827989,0.218234432104623,-0.9172100213239424
2018-04-02,702.8406275354777,710.6420875787575,698.0651999008236,706.9541015625,57329.0,0.0,0.0,-0.5919237510682153,6.562379263290721,0,4,2,2018,699.9564208984375,699.9564208984375,699.9564208984375,704.259033203125,707.1431884765625,695.7916962687175,705.7142578125,59.61795539893328,0.8306292371703421,-0.5676421696250855
2018-04-03,715.8430548515173,729.8383896909942,705.3938381833658,698.0178680419922,1061202.0,0.0,0.0,-0.6043537005824984,6.549676304198934,1,4,2,2018,706.9541015625,699.9564208984375,699.9564208984375,699.9564208984375,704.259033203125,695.3139153035481,705.3620114644368,55.82971939169116,0.5880979433533184,-0.3364941470294047
2018-04-04,733.810044921455,743.4554977769202,709.2708959222875,715.7957763671875,137023.0,0.0,0.0,-0.579625329010224,6.574790969298477,2,4,2,2018,698.0178680419922,706.9541015625,699.9564208984375,699.9564208984375,699.9564208984375,695.5040664672852,705.3415229797363,61.71125336915594,1.8095592981462687,0.09271654200572998
2018-04-05,728.1362555702543,737.4980305142927,723.4080980665514,702.3204925537109,516450.0,0.0,0.0,-0.5983689190370245,6.555812680602703,3,4,2,2018,715.7957763671875,698.0178680419922,706.9541015625,699.9564208984375,699.9564208984375,696.1912266031901,704.991637878418,50.56795509868704,1.6709715163746068,0.4083675368795054
2018-04-06,731.1149979028132,732.6752552063333,722.0369011137494,727.6161499023438,530821.0,0.0,0.0,-0.5631836541205989,6.591147049992196,4,4,2,2018,702.3204925537109,715.7957763671875,698.0178680419922,706.9541015625,699.9564208984375,697.7720045979818,705.044436340332,60.559492182874706,3.561236130930183,1.038941255689641
2018-04-09,727.6634974588875,745.1576816083215,727.6634974588875,706.5427398681641,87833.0,0.0,0.0,-0.5924959390130549,6.561798037400452,0,4,2,2018,727.6161499023438,702.3204925537109,715.7957763671875,698.0178680419922,706.9541015625,698.1349669392904,704.8563333638509,52.49857433603808,3.3205590469474373,1.4952648139412004
2018-04-10,740.4295123821169,742.5571833947092,727.9944342662584,736.9306640625,67236.0,0.0,0.0,-0.5502275311080215,6.603849869051964,1,4,2,2018,706.5427398681641,727.6161499023438,702.3204925537109,715.7957763671875,698.0178680419922,699.3910806274414,705.3425445048015,59.71787723503156,5.518261164207729,2.299864083994506
2018-04-11,737.5926337955791,746.6234038583118,731.3987584782142,743.9756469726562,43818.0,0.0,0.0,-0.540428236841453,6.613351529217968,2,4,2,2018,736.9306640625,706.5427398681641,727.6161499023438,702.3204925537109,715.7957763671875,701.2193032836914,705.9997598775228,67.35011238422524,7.739214323963097,3.3877341319882244
2018-04-12,747.0489746884217,750.7369610678967,738.6328302412985,745.0631713867188,54234.0,0.0,0.0,-0.5389155331356552,6.614810276761655,3,4,2,2018,743.9756469726562,736.9306640625,706.5427398681641,727.6161499023438,702.3204925537109,702.9498147583007,706.4599690246582,66.88606806598702,9.477835250546036,4.605754355699787
2018-04-13,751.7771138499426,755.5596402089359,740.3349947006961,745.299560546875,56707.0,0.0,0.0,-0.5385867251071135,6.615127075294712,4,4,2,2018,745.0631713867188,743.9756469726562,736.9306640625,706.5427398681641,727.6161499023438,704.688205871582,706.8421620178223,63.676142358028805,10.750850379584449,5.8347735604767195
2018-04-16,743.2663435683519,759.5312165740149,742.320712087985,757.6399536132812,87893.0,0.0,0.0,-0.5214217234931985,6.631527295430898,0,4,2,2018,745.299560546875,745.0631713867188,743.9756469726562,736.9306640625,706.5427398681641,706.8379434204102,707.4938598124187,67.91835189507242,12.610128911853963,7.189844630752168
2018-04-17,770.6896852241391,774.5667513514431,763.1246330992396,765.583251953125,143408.0,0.0,0.0,-0.51037290777967,6.641943305529514,1,4,2,2018,757.6399536132812,745.299560546875,745.0631713867188,743.9756469726562,736.9306640625,709.2524575805663,708.1416167704265,71.5033605462981,14.55677687265836,8.663231079133407
2018-04-18,769.2712080463008,769.602155977193,753.7155586758283,755.7959594726562,142904.0,0.0,0.0,-0.5239866468493307,6.629093678760224,2,4,2,2018,765.583251953125,757.6399536132812,745.299560546875,745.0631713867188,743.9756469726562,712.0704385375976,708.8193206278484,67.19367242033647,15.135286537266552,9.957642170760037
2018-04-19,762.0844599193842,762.0844599193842,751.446105391071,759.4366455078125,74221.0,0.0,0.0,-0.5189225957017757,6.633892801862069,3,4,2,2018,755.7959594726562,765.583251953125,757.6399536132812,745.299560546875,745.0631713867188,714.4613097127278,709.5703093973796,67.91306877739487,15.706478048954637,11.107409346398956
2018-04-20,751.682424726934,760.7604631017296,749.6020240986549,757.0252075195312,60089.0,0.0,0.0,-0.522276811141913,6.630716640392238,4,4,2,2018,759.4366455078125,755.7959594726562,765.583251953125,757.6399536132812,745.299560546875,716.7182148234049,710.2811075337728,65.50780336279627,15.782636139685565,12.04245470505628
