Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_standardized,Close_log,Day_of_Week,Month,Quarter,Year,Close_Lagged_1,Close_Lagged_2,Close_Lagged_3,Close_Lagged_4,Close_Lagged_5,SMA_30,SMA_60,RSI,MACD,Signal_Line
2018-03-23,1163.6742475558915,1163.6742475558915,1143.433699665961,1148.09765625,166992.0,0.0,0.0,-0.8162487345878684,7.04673226662179,4,3,1,2018,1172.322998046875,1184.9112548828125,1171.5985107421875,1158.919921875,1147.9617919921875,1185.29818745931,1207.025167948405,38.25556852578053,-11.256373770471328,-10.835434052948862
2018-03-26,1147.4185620010956,1179.4774768456,1147.3732368595035,1172.9117431640625,178683.0,0.0,0.0,-0.7885872281069278,7.068096821381645,0,3,1,2018,1148.09765625,1172.322998046875,1184.9112548828125,1171.5985107421875,1158.919921875,1183.6107240804038,1207.5285411580403,45.91441743713996,-10.270766754692431,-10.722500593297577
2018-03-27,1180.5189717410726,1190.480774665959,1178.2096004797438,1183.5074462890625,100606.0,0.0,0.0,-0.7767756667274032,7.077082310019826,1,3,1,2018,1172.9117431640625,1148.09765625,1172.322998046875,1184.9112548828125,1171.5985107421875,1182.2764508056641,1208.400198465983,47.1997486359152,-8.536280475894955,-10.285256569817053
2018-03-28,1180.8359846150083,1197.6804666102482,1171.1458003326136,1188.0809326171875,119554.0,0.0,0.0,-0.7716773722729646,7.080935962176786,2,3,1,2018,1183.5074462890625,1172.9117431640625,1148.09765625,1172.322998046875,1184.9112548828125,1180.8938783772787,1208.9397960408528,57.34430187823893,-6.7152364138996745,-9.571252538633578
2018-03-29,1180.8359846150083,1197.6804666102482,1171.1458003326136,1188.0809326171875,119554.0,0.0,0.0,-0.7716773722729646,7.080935962176786,3,3,1,2018,1188.0809326171875,1183.5074462890625,1172.9117431640625,1148.09765625,1172.322998046875,1179.739223429362,1208.8869721476235,55.779934162215994,-5.21196557998428,-8.699395146903719
2018-03-30,1180.8359846150083,1197.6804666102482,1171.1458003326136,1188.0809326171875,119554.0,0.0,0.0,-0.7716773722729646,7.080935962176786,4,3,1,2018,1188.0809326171875,1188.0809326171875,1183.5074462890625,1172.9117431640625,1148.09765625,1179.2547222900391,1208.8477306111652,50.60854312934402,-3.9747936664609824,-7.754474850815171
2018-04-02,1187.4468682054987,1212.6231053517963,1187.4468682054987,1174.7931274414063,89201.0,0.0,0.0,-0.7864899547492129,7.069698200944615,0,4,2,2018,1188.0809326171875,1188.0809326171875,1188.0809326171875,1183.5074462890625,1172.9117431640625,1179.2691318766276,1208.2308163452149,48.596983006523516,-4.020198492777581,-7.007619579207653
2018-04-03,1209.0004672982552,1211.717322280948,1193.0616068429472,1204.3818359375,96041.0,0.0,0.0,-0.7535059382644671,7.094551672026745,1,4,2,2018,1174.7931274414063,1188.0809326171875,1188.0809326171875,1188.0809326171875,1183.5074462890625,1180.460013224284,1208.187039896647,56.60505147767217,-1.6496050323085,-5.936016669827823
2018-04-04,1207.1894757092457,1207.5517452236363,1169.8780372588162,1173.99853515625,96433.0,0.0,0.0,-0.7873757265981501,7.069022179901951,2,4,2,2018,1204.3818359375,1174.7931274414063,1188.0809326171875,1188.0809326171875,1188.0809326171875,1180.858491414388,1207.7719662475586,50.27782844859603,-2.1972426394786453,-5.188261863757988
2018-04-05,1186.6771018749437,1209.1816980205626,1186.6771018749437,1203.159423828125,482822.0,0.0,0.0,-0.7548686223157869,7.093537028920475,3,4,2,2018,1173.99853515625,1204.3818359375,1174.7931274414063,1188.0809326171875,1188.0809326171875,1181.9844801839195,1207.8964881388347,62.76735610956245,-0.27503890330012837,-4.205617271666416
2018-04-06,1187.2657835073517,1198.8124187016451,1181.198184134707,1187.3563232421875,250873.0,0.0,0.0,-0.7724851306640804,7.08032639034001,4,4,2,2018,1203.159423828125,1173.99853515625,1204.3818359375,1174.7931274414063,1188.0809326171875,1182.2486199951172,1207.6232927449544,56.43322531342197,-0.026550679208867223,-3.369803953174906
2018-04-09,1191.793827315033,1205.6498332048338,1191.1599386478122,1201.076416015625,101908.0,0.0,0.0,-0.7571906555344529,7.091805687130669,0,4,2,2018,1187.3563232421875,1203.159423828125,1173.99853515625,1204.3818359375,1174.7931274414063,1181.857689819336,1207.670837097168,56.637567793166426,1.2629167338914158,-2.443259815761642
2018-04-10,1204.4727038824433,1227.3395728847229,1204.4727038824433,1221.27197265625,260071.0,0.0,0.0,-0.7346776562516035,7.108466678516434,1,4,2,2018,1201.076416015625,1187.3563232421875,1203.159423828125,1173.99853515625,1204.3818359375,1182.1822056070964,1208.052711690267,57.941229352115855,3.869832567522508,-1.1806413391048123
2018-04-11,1230.735215730865,1230.735215730865,1213.5284687854005,1223.8525390625,75823.0,0.0,0.0,-0.7318009695285258,7.110575739457512,2,4,2,2018,1221.27197265625,1201.076416015625,1187.3563232421875,1203.159423828125,1173.99853515625,1183.157250366211,1208.039880065918,61.768570242359004,6.074044485908189,0.2702958258977881
2018-04-12,1224.5772161649354,1231.5505445155334,1219.958584208823,1229.42236328125,68856.0,0.0,0.0,-0.7255920072863028,7.115112774204906,3,4,2,2018,1223.8525390625,1221.27197265625,1201.076416015625,1187.3563232421875,1203.159423828125,1184.4960646565755,1208.021012064616,70.30345035411239,8.176087727325466,1.851454206183324
2018-04-13,1229.3317569104956,1235.308927295698,1214.434377189236,1227.384765625,88643.0,0.0,0.0,-0.727863419527628,7.1134553866866055,4,4,2,2018,1229.42236328125,1223.8525390625,1221.27197265625,1201.076416015625,1187.3563232421875,1185.7669590250653,1207.7697059122722,65.34480463014953,9.567269511101813,3.394617267167022
2018-04-16,1216.5171860039577,1242.417848964507,1216.5171860039577,1238.2972412109375,121039.0,0.0,0.0,-0.7156987360077823,7.1222997569818,0,4,2,2018,1227.384765625,1229.42236328125,1223.8525390625,1221.27197265625,1201.076416015625,1187.4016025797528,1207.2927426147462,65.40654244809005,11.418708909677889,4.999435595669196
2018-04-17,1239.7915926601845,1247.0365398780668,1228.3808229018432,1231.867431640625,145457.0,0.0,0.0,-0.7228663670278711,7.117097980466407,1,4,2,2018,1238.2972412109375,1227.384765625,1229.42236328125,1223.8525390625,1221.27197265625,1188.821919148763,1206.5486223347982,62.18527457607221,12.22621982421083,6.444792441377523
2018-04-18,1227.2036314048137,1241.6029879481753,1225.5735844021967,1232.2298583984375,118958.0,0.0,0.0,-0.7224623517544171,7.117391907848661,2,4,2,2018,1231.867431640625,1238.2972412109375,1227.384765625,1229.42236328125,1223.8525390625,1190.0634533691407,1205.948650817871,62.26140024629391,12.748466466428681,7.705527246387755
2018-04-19,1231.6410118846377,1256.9077871059185,1231.6410118846377,1253.6475830078125,207841.0,0.0,0.0,-0.6985869405760401,7.134610001778934,3,4,2,2018,1232.2298583984375,1231.867431640625,1238.2972412109375,1227.384765625,1229.42236328125,1193.1138806152344,1205.5162167358399,66.27368829022322,14.720888830550393,9.108599563220283
2018-04-20,1253.6476495754553,1253.6476495754553,1230.825998578663,1234.9918212890625,298806.0,0.0,0.0,-0.7193834532777681,7.1196290209156965,4,4,2,2018,1253.6475830078125,1232.2298583984375,1231.867431640625,1238.2972412109375,1227.384765625,1195.3341483561198,1204.7728532918295,64.55355482305254,14.610265658716116,10.208932782319451
2018-04-23,1240.6972844569927,1247.942232103457,1227.2488724980692,1232.048583984375,98000.0,0.0,0.0,-0.7226644274300921,7.117244905457305,0,4,2,2018,1234.9918212890625,1253.6475830078125,1232.2298583984375,1231.867431640625,1238.2972412109375,1196.8616263834635,1203.7487505086262,57.67785567747897,14.122308167489564,10.991607859353474
2018-04-24,1231.5504337875248,1252.832465315156,1224.2601617467108,1247.4439697265625,88152.0,0.0,0.0,-0.7055024192546973,7.12965323064034,1,4,2,2018,1232.048583984375,1234.9918212890625,1253.6475830078125,1232.2298583984375,1231.867431640625,1199.134726155599,1202.9691606648764,72.23134058680556,14.807189244480924,11.754724136378965
2018-04-25,1245.2252306116704,1246.1761740983288,1228.244886557875,1231.41455078125,80462.0,0.0,0.0,-0.7233712160223185,7.116730573518481,2,4,2,2018,1247.4439697265625,1232.048583984375,1234.9918212890625,1253.6475830078125,1232.2298583984375,1200.8644584147137,1202.1110877482097,59.29121127022892,13.896333998685805,12.183046108840333
2018-04-26,1232.5465768475665,1235.9879708041858,1204.6534873913993,1219.867919921875,106304.0,0.0,0.0,-0.7362428242122867,7.107317294567351,3,4,2,2018,1231.41455078125,1247.4439697265625,1232.048583984375,1234.9918212890625,1253.6475830078125,1202.4326794433593,1200.4688982137045,60.99877018275464,12.103239432729197,12.167084773618107
2018-04-27,1220.9546938336773,1251.8363699955817,1220.9546938336773,1246.85546875,131231.0,0.0,0.0,-0.7061584507916867,7.129181731926368,4,4,2,2018,1219.867919921875,1231.41455078125,1247.4439697265625,1232.048583984375,1234.9918212890625,1205.7291353352864,1199.9013790893555,64.2114509532861,12.713317506285875,12.276331320151662
2018-04-30,1249.9345411870809,1272.3939229796104,1249.753461716628,1268.4091796875,124808.0,0.0,0.0,-0.6821314488370795,7.146306858363081,0,4,2,2018,1246.85546875,1219.867919921875,1231.41455078125,1247.4439697265625,1232.048583984375,1209.3787772623698,1200.4726742553712,64.51071051179878,14.76580214005503,12.774225484132337
2018-05-01,1249.9345411870809,1272.3939229796104,1249.753461716628,1268.4091796875,124808.0,0.0,0.0,-0.6821314488370795,7.146306858363081,1,5,2,2018,1268.4091796875,1246.85546875,1219.867919921875,1231.41455078125,1247.4439697265625,1212.605799560547,1201.0439694213867,63.93775268782715,16.20560289711011,13.460500966727892
2018-05-02,1282.6274771103726,1290.0535043089967,1259.805825446682,1269.3148193359375,161170.0,0.0,0.0,-0.6811218869260808,7.147020037974071,2,5,2,2018,1268.4091796875,1268.4091796875,1246.85546875,1219.867919921875,1231.41455078125,1215.4192517089843,1202.084675801595,62.853825440740465,17.221217446277933,14.212644262637902
2018-05-03,1268.3638331813238,1273.2540838662276,1246.130858313711,1249.979736328125,75928.0,0.0,0.0,-0.7026756731194799,7.131682312356606,3,5,2,2018,1269.3148193359375,1268.4091796875,1268.4091796875,1246.85546875,1219.867919921875,1218.0078096516927,1202.5827674357097,56.55022174031824,16.278273876526555,14.625770185415634
2018-05-04,1251.5647230560687,1255.2777366658736,1235.2635906284208,1240.9237060546875,66154.0,0.0,0.0,-0.7127708839957794,7.124416832309276,4,5,2,2018,1249.979736328125,1269.3148193359375,1268.4091796875,1268.4091796875,1246.85546875,1221.102011311849,1203.2000993855795,50.76968976308322,14.631574660447086,14.626931080421924
2018-05-07,1239.7916127453186,1262.3867480274923,1238.5237248518245,1257.451171875,79445.0,0.0,0.0,-0.694346889412162,7.137637015153632,0,5,2,2018,1240.9237060546875,1249.979736328125,1269.3148193359375,1268.4091796875,1268.4091796875,1223.9199922688802,1203.765358174642,57.07843553139434,14.493114432256334,14.600167750788808
2018-05-08,1257.9039087454078,1262.839484614071,1228.2449072973068,1236.033203125,132118.0,0.0,0.0,-0.7182225727463312,7.12047121368545,1,5,2,2018,1257.451171875,1240.9237060546875,1249.979736328125,1269.3148193359375,1268.4091796875,1225.6708508300783,1203.9736508178712,50.94248759614087,12.510914587579691,14.182317118146985
2018-05-09,1235.2634600951314,1251.564590800199,1232.9540890255996,1243.4593505859375,68917.0,0.0,0.0,-0.7099442739384582,7.126456458024643,2,5,2,2018,1236.033203125,1257.451171875,1240.9237060546875,1249.979736328125,1269.3148193359375,1227.5167980957033,1204.205338236491,47.28718957494471,11.407733713704602,13.627400437258508
2018-05-10,1250.659186847049,1254.2816609581196,1229.1054216665257,1235.263671875,69199.0,0.0,0.0,-0.7190804078032036,7.119848942026427,3,5,2,2018,1243.4593505859375,1236.033203125,1257.451171875,1240.9237060546875,1249.979736328125,1229.0895560709637,1204.4143897501629,50.07665538807866,9.759629214910547,12.853846192788918
2018-05-11,1233.0447920369395,1258.7642664767216,1233.0447920369395,1256.1380615234375,89373.0,0.0,0.0,-0.6958106793402675,7.136593036706443,4,5,2,2018,1235.263671875,1243.4593505859375,1236.033203125,1257.451171875,1240.9237060546875,1231.3581270345053,1205.306424662272,56.168845580829476,10.022351881942768,12.287547330619688
2018-05-14,1255.820967120551,1266.6883877133844,1247.3534573517916,1250.0703125,58273.0,0.0,0.0,-0.7025747033205905,7.131754713923439,0,5,2,2018,1256.1380615234375,1235.263671875,1243.4593505859375,1236.033203125,1257.451171875,1233.8673665364583,1206.568249206543,50.70629675953738,9.629936933936506,11.756025251283052
2018-05-15,1245.2251554620143,1270.8541974268037,1240.7876037072738,1246.2213134765625,95944.0,0.0,0.0,-0.7068653754618093,7.128673406658296,1,5,2,2018,1250.0703125,1256.1380615234375,1235.263671875,1243.4593505859375,1236.033203125,1235.2620157877604,1207.8610145060222,54.26110954589431,8.90570379691735,11.185960960409913
2018-05-16,1233.4524201719637,1245.1801357476304,1231.8222626216857,1235.94287109375,72602.0,0.0,0.0,-0.7183232703894286,7.1203981878933,2,5,2,2018,1246.2213134765625,1250.0703125,1256.1380615234375,1235.263671875,1243.4593505859375,1237.3268269856771,1209.0926592000326,54.66008546875465,7.416862444818435,10.432141257291617
2018-05-17,1237.0747854441872,1246.0404300839518,1224.3961273210402,1235.5352783203125,273314.0,0.0,0.0,-0.7187776344844312,7.120068617343245,3,5,2,2018,1235.94287109375,1246.2213134765625,1250.0703125,1256.1380615234375,1235.263671875,1238.4060221354166,1210.195251159668,46.12042962889829,6.133354127830671,9.57238383139943
2018-05-18,1226.207284574962,1231.640994846343,1188.1259875367198,1243.1310729980469,237270.0,0.0,0.0,-0.7103102214204845,7.126192631895053,4,5,2,2018,1235.5352783203125,1235.94287109375,1246.2213134765625,1250.0703125,1256.1380615234375,1240.2651804606119,1211.2569002278647,40.42038613460841,5.663793009008941,8.790665666921333
2018-05-21,1191.7939029501997,1210.947755643154,1187.2658106137628,1241.0277770996097,99549.0,0.0,0.0,-0.7126548707854785,7.124500627057836,0,5,2,2018,1243.1310729980469,1235.5352783203125,1235.94287109375,1246.2213134765625,1250.0703125,1241.5968924967447,1211.7272911580403,39.78612877398693,5.063574305680731,8.045247394673213
2018-05-22,1189.0768465453257,1213.30213645019,1189.0768465453257,1195.370849609375,92976.0,0.0,0.0,-0.7635509363971139,7.08704796137151,1,5,2,2018,1241.0277770996097,1243.1310729980469,1235.5352783203125,1235.94287109375,1246.2213134765625,1240.7335217285154,1211.457863667806,29.32118057392823,0.8934648744427705,6.614890890627125
2018-05-23,1192.6993824375104,1222.4037089228746,1190.9786854403435,1201.9366455078125,115965.0,0.0,0.0,-0.756231714600795,7.092521050837116,2,5,2,2018,1195.370849609375,1241.0277770996097,1243.1310729980469,1235.5352783203125,1235.94287109375,1240.0029919433591,1211.580121154785,35.531131289224064,-1.8601296210899818,4.919886788283704
2018-05-24,1209.000622912852,1220.2755283226136,1202.3443494583255,1212.30615234375,63766.0,0.0,0.0,-0.7446723055627018,7.101104269797259,3,5,2,2018,1201.9366455078125,1195.370849609375,1241.0277770996097,1243.1310729980469,1235.5352783203125,1239.432451578776,1211.9642581176756,41.44906185337258,-3.169109040978583,3.3020876224312468
2018-05-25,1214.7965864274695,1220.0944321432432,1207.7327184403543,1216.9700927734375,60105.0,0.0,0.0,-0.7394731773872698,7.104940893595175,4,5,2,2018,1212.30615234375,1201.9366455078125,1195.370849609375,1241.0277770996097,1243.1310729980469,1239.0852958170572,1212.4261274210612,36.98125081214813,-3.7864952867739703,1.8843710405902034
2018-05-28,1219.9132593413726,1253.194734160959,1218.1020226164972,1247.579833984375,139714.0,0.0,0.0,-0.705350964556363,7.129762051595707,0,5,2,2018,1216.9700927734375,1212.30615234375,1201.9366455078125,1195.370849609375,1241.0277770996097,1239.3947155761716,1213.3981590779622,53.506118749895755,-1.7852487982850107,1.1504470728151608
2018-05-29,1263.3377310842536,1289.5101262609855,1246.764869317046,1249.843994140625,338182.0,0.0,0.0,-0.702826991739918,7.131573797767045,1,5,2,2018,1247.579833984375,1216.9700927734375,1212.30615234375,1201.9366455078125,1195.370849609375,1239.9939343261717,1214.4079267374675,52.00143038578707,-0.016359157536953717,0.9170858267447379
2018-05-30,1249.7532931356102,1249.7532931356102,1229.3768807475296,1236.35009765625,110043.0,0.0,0.0,-0.7178693145281141,7.120727353898555,2,5,2,2018,1249.843994140625,1247.579833984375,1216.9700927734375,1212.30615234375,1201.9366455078125,1240.1312756347654,1215.0973645019533,50.329619008572685,0.2932732819881494,0.7923233177934202
