Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_standardized,Close_log,Day_of_Week,Month,Quarter,Year,Close_Lagged_1,Close_Lagged_2,Close_Lagged_3,Close_Lagged_4,Close_Lagged_5,SMA_30,SMA_60,RSI,MACD,Signal_Line
2018-03-23,457.2314986276304,468.69221625632576,455.23485452881977,466.1964111328125,683020.0,0.0,0.0,-1.4653405434279323,6.146749749833855,4,3,1,2018,462.7423400878906,466.65570068359375,464.0600891113281,458.0901184082031,468.2131652832031,459.0091664123535,451.0442540232341,55.281554850864445,3.4132868178983813,4.160762394533889
2018-03-26,466.0168928258023,466.0168928258023,456.7924036682098,460.9454345703125,392600.0,0.0,0.0,-1.4767887001412956,6.135446777115893,0,3,1,2018,466.1964111328125,462.7423400878906,466.65570068359375,464.0600891113281,458.0901184082031,459.68137100219724,451.8412480417888,52.60954175689747,2.8546301783771355,3.8995359513025387
2018-03-27,457.2315592882818,467.2147811068033,457.2315592882818,460.3463439941406,219940.0,0.0,0.0,-1.478094834861167,6.134149049411265,1,3,1,2018,460.9454345703125,466.1964111328125,462.7423400878906,466.65570068359375,464.0600891113281,460.3336059061686,452.66186978658044,53.5662754499374,2.3366141307570842,3.586951587193448
2018-03-28,460.4262261238426,460.4262261238426,450.84233243175913,452.9987182617188,191466.0,0.0,0.0,-1.4941140971554667,6.118094374825289,2,3,1,2018,460.3463439941406,460.9454345703125,466.1964111328125,462.7423400878906,466.65570068359375,460.8174590555827,453.4292470041911,42.29441962163708,1.3179976346705757,3.1331607966888737
2018-03-29,460.4262261238426,460.4262261238426,450.84233243175913,452.9987182617188,191466.0,0.0,0.0,-1.4941140971554667,6.118094374825289,3,3,1,2018,452.9987182617188,460.3463439941406,460.9454345703125,466.1964111328125,462.7423400878906,461.08700759887694,454.2219161732992,39.49265289802661,0.5049163612732173,2.607511909605743
2018-03-30,460.4262261238426,460.4262261238426,450.84233243175913,452.9987182617188,191466.0,0.0,0.0,-1.4941140971554667,6.118094374825289,4,3,1,2018,452.9987182617188,452.9987182617188,460.3463439941406,460.9454345703125,466.1964111328125,461.2141265360514,455.0358825429281,27.736878690094585,-0.1378671590384215,2.0584360958769103
2018-04-02,453.4378536283053,458.8088065043779,448.0469148137019,454.2365112304688,145624.0,0.0,0.0,-1.491415466202484,6.12081708880131,0,4,2,2018,452.9987182617188,452.9987182617188,452.9987182617188,460.3463439941406,460.9454345703125,461.31395360310876,455.7137420399984,31.009906303747968,-0.5411600260598561,1.5385168714895572
2018-04-03,453.95706402756025,457.2315411556981,451.0818670101285,455.2548828125,111372.0,0.0,0.0,-1.4891952168212947,6.123051606894229,1,4,2,2018,454.2365112304688,452.9987182617188,452.9987182617188,452.9987182617188,460.3463439941406,461.38516637166344,456.3709716542562,32.62642783776862,-0.7697255361161979,1.0768683899684062
2018-04-04,455.4345836996004,457.2315636440529,447.24834173042734,449.0653076171875,348580.0,0.0,0.0,-1.5026897022720824,6.109392700272505,2,4,2,2018,455.2548828125,454.2365112304688,452.9987182617188,452.9987182617188,452.9987182617188,461.06370946248376,456.8564900461833,27.691498977973552,-1.4337845634375412,0.5747377992872167
2018-04-05,452.8589658731001,459.38798374453296,451.2216783596374,457.2315979003906,114620.0,0.0,0.0,-1.4848855910146492,6.127374728576641,3,4,2,2018,449.0653076171875,455.2548828125,454.2365112304688,452.9987182617188,452.9987182617188,460.8573923238119,457.318381729126,40.17147289701244,-1.2862773450042937,0.2025347704289146
2018-04-06,455.2349888544502,457.5111443002392,448.7059704740688,450.9621887207031,177714.0,0.0,0.0,-1.498554130177789,6.11359852306032,4,4,2,2018,457.2315979003906,449.0653076171875,455.2548828125,454.2365112304688,452.9987182617188,460.50665074666347,457.6571471913656,43.14782196447408,-1.6561743893976768,-0.1692070615364037
2018-04-09,451.201617817867,451.201617817867,441.97713234948833,443.6343078613281,334702.0,0.0,0.0,-1.514530344784056,6.097252164232978,0,4,2,2018,450.9621887207031,457.2315979003906,449.0653076171875,455.2548828125,454.2365112304688,460.10598444620774,457.8604705556234,30.86400622130219,-2.5116662803181384,-0.6376989052927506
