Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_standardized,Close_log,Day_of_Week,Month,Quarter,Year,Close_Lagged_1,Close_Lagged_2,Close_Lagged_3,Close_Lagged_4,Close_Lagged_5,SMA_30,SMA_60,RSI,MACD,Signal_Line
2018-03-23,374.9096794547177,391.2101003005751,369.1637910555404,389.7838134765625,292274.0,0.0,0.0,-1.1317791358238865,5.968154500366526,4,3,1,2018,379.65716552734375,382.3670654296875,382.2652282714844,377.8640747070313,394.429443359375,383.77187393188484,384.819765701294,58.017391594492445,0.016732005396647764,0.1693274133706743
2018-03-26,393.2476534214577,395.2444649266784,385.9124640312129,392.4530029296875,80126.0,0.0,0.0,-1.1255449179083368,5.97496162725505,0,3,1,2018,389.7838134765625,379.65716552734375,382.3670654296875,382.2652282714844,377.8640747070313,384.10875035603846,385.4008453114828,59.76872351850286,0.5914499856944531,0.25375192783543005
2018-03-27,389.172594472239,397.730316444927,389.172594472239,395.4075012207031,71820.0,0.0,0.0,-1.118644326361436,5.982442725638804,1,3,1,2018,392.4530029296875,389.7838134765625,379.65716552734375,382.3670654296875,382.2652282714844,384.5441100565593,385.9587829335531,57.4915319134273,1.2706739081660885,0.4571363239015618
2018-03-28,389.6207703717933,398.4841235482152,389.3559034762077,395.0814208984375,75350.0,0.0,0.0,-1.11940592677335,5.981619798449373,2,3,1,2018,395.4075012207031,392.4530029296875,389.7838134765625,379.65716552734375,382.3670654296875,384.97403152465824,386.4767847442627,56.843824457401496,1.7623366831621183,0.7181763957536731
2018-03-29,389.6207703717933,398.4841235482152,389.3559034762077,395.0814208984375,75350.0,0.0,0.0,-1.11940592677335,5.981619798449373,3,3,1,2018,395.0814208984375,395.4075012207031,392.4530029296875,389.7838134765625,379.65716552734375,385.3930877176921,387.0208312733968,58.54421535532199,2.127458952083032,1.0000329070195448
2018-03-30,389.6207703717933,398.4841235482152,389.3559034762077,395.0814208984375,75350.0,0.0,0.0,-1.11940592677335,5.981619798449373,4,3,1,2018,395.0814208984375,395.0814208984375,395.4075012207031,392.4530029296875,389.7838134765625,385.8664774068197,387.51684822082524,60.36440647749365,2.3892788613278526,1.2778820978812064
2018-04-02,395.2852957482371,400.9904443466653,393.36999088712713,399.1973876953125,210092.0,0.0,0.0,-1.109792583698416,5.991957894630359,0,4,2,2018,395.0814208984375,395.0814208984375,395.0814208984375,395.4075012207031,392.4530029296875,386.7596068827312,388.09195045471193,58.36122910606159,2.8955194023805575,1.6014095587810766
2018-04-03,398.9528515618155,401.41828555764704,392.92170004691775,394.6128540039063,54808.0,0.0,0.0,-1.1205003219745224,5.980436091647146,1,4,2,2018,399.1973876953125,395.0814208984375,395.0814208984375,395.0814208984375,395.4075012207031,387.61334426879887,388.6092473093669,51.216887520802885,2.8934314474535086,1.8598139365155633
2018-04-04,401.3978661552624,401.3978661552624,387.379494180142,390.9656066894531,132272.0,0.0,0.0,-1.1290189134606323,5.9711740979041465,2,4,2,2018,394.6128540039063,399.1973876953125,395.0814208984375,395.0814208984375,395.0814208984375,387.86871943155927,388.95176897684735,50.792495504327334,2.5678735038653713,2.001425849985525
2018-04-05,395.2851499769863,400.9902964714995,390.7821643254528,392.5344543457031,73246.0,0.0,0.0,-1.1253546781798016,5.975168622717439,3,4,2,2018,390.9656066894531,394.6128540039063,399.1973876953125,395.0814208984375,395.0814208984375,388.17027684529626,389.288303604126,48.237916840004154,2.4086934636169985,2.0828793727118198
2018-04-06,397.32281799962175,397.32281799962175,387.88893806428297,388.5205993652344,121066.0,0.0,0.0,-1.1347295266381456,5.964916750601015,4,4,2,2018,392.5344543457031,390.9656066894531,394.6128540039063,399.1973876953125,395.0814208984375,388.13359980265307,389.50213213602706,62.926476783330536,1.9363366990132818,2.0535708379721123
2018-04-09,389.1725291893408,393.2476342070302,386.3810922012104,388.2352600097656,54778.0,0.0,0.0,-1.1353959715470268,5.964183942327914,0,4,2,2018,388.5205993652344,392.5344543457031,390.9656066894531,394.6128540039063,399.1973876953125,388.26060480753586,389.83770647684736,58.04500987809071,1.5214279838702396,1.9471422671517378
2018-04-10,390.3950967500341,391.71950600310055,384.62881266846495,386.0347290039063,78084.0,0.0,0.0,-1.1405355804288129,5.958514428031658,1,4,2,2018,388.2352600097656,388.5205993652344,392.5344543457031,390.9656066894531,394.6128540039063,388.2151000467937,389.85349830627445,54.67782766824026,1.0034779076198106,1.7584093952453526
2018-04-11,389.15219741884425,398.4434328105801,388.194532720773,394.5313415527344,147636.0,0.0,0.0,-1.1206907042581185,5.98023002946046,2,4,2,2018,386.0347290039063,388.2352600097656,388.5205993652344,392.5344543457031,390.9656066894531,388.5934051005046,389.9868865712484,66.53077476697709,1.2640333741948666,1.6595341910352555
2018-04-12,394.5720837361058,414.11221927104,394.4702061002328,391.3140167236328,274044.0,0.0,0.0,-1.1282051592797528,5.972062582181178,3,4,2,2018,394.5313415527344,386.0347290039063,388.2352600097656,388.5205993652344,392.5344543457031,388.8108130391439,390.04940116882324,52.00919405519908,1.1971146408516233,1.5670502809985292
2018-04-13,412.42097605569234,415.6606893441917,402.7426021616487,403.9855041503906,147990.0,0.0,0.0,-1.098609353017267,6.003851274244725,4,4,2,2018,391.3140167236328,394.5313415527344,386.0347290039063,388.2352600097656,388.5205993652344,389.4506038920085,390.30348798116046,61.99245399227807,2.141874007565093,1.682015026311842
2018-04-16,399.36030874729954,410.3427222123439,398.3619030009377,407.9587707519531,118830.0,0.0,0.0,-1.089329303674304,6.013614345954186,0,4,2,2018,403.9855041503906,391.3140167236328,394.5313415527344,386.0347290039063,388.2352600097656,390.387879079183,390.5602089691162,62.78104914240057,3.174617012293595,1.9805354235081927
2018-04-17,407.5105125328884,413.4397855157484,407.4697714306223,411.91162109375,89566.0,0.0,0.0,-1.0800969389991526,6.023233577552289,1,4,2,2018,407.9587707519531,403.9855041503906,391.3140167236328,394.5313415527344,386.0347290039063,391.45759445190436,390.70455711364747,65.95949407177949,4.262895268195223,2.437007392445599
2018-04-18,411.9931020953927,413.9695180071012,404.98391674895015,407.0010986328125,42414.0,0.0,0.0,-1.0915660638545823,6.011269867128018,2,4,2,2018,411.91162109375,407.9587707519531,403.9855041503906,391.3140167236328,394.5313415527344,392.1496812438965,390.59557579040523,60.3400518008576,4.675232334844566,2.8846523809253926
2018-04-19,407.5716432932056,415.3347134726464,407.5716432932056,413.8065490722656,79200.0,0.0,0.0,-1.075671103306408,6.02781226473668,3,4,2,2018,407.0010986328125,411.91162109375,407.9587707519531,403.9855041503906,391.3140167236328,393.0523179626465,390.6920204925537,64.52825397751458,5.487894375567805,3.4053007798538752
2018-04-20,414.84571192578346,437.4014093983011,414.84571192578346,399.88600158691406,357362.0,0.0,0.0,-1.1081842418645709,5.993677101570421,4,4,2,2018,413.8065490722656,407.0010986328125,411.91162109375,407.9587707519531,403.9855041503906,393.55002558390305,390.55645606994625,50.46372295021386,4.951584273307958,3.714557478544692
2018-04-23,433.1836718775634,450.9511201542225,429.4753361877115,402.32189483642577,389482.0,0.0,0.0,-1.1024949157215005,5.999734989610839,0,4,2,2018,399.88600158691406,413.8065490722656,407.0010986328125,411.91162109375,407.9587707519531,394.18849288940424,390.4037572224935,55.34609210508851,4.669286255563293,3.905503233948412
2018-04-24,442.9232072973408,447.4465642547536,431.1665383950081,433.4689331054688,62104.0,0.0,0.0,-1.029747204326999,6.074124441816538,1,4,2,2018,402.32189483642577,399.88600158691406,413.8065490722656,407.0010986328125,411.91162109375,395.63583073933916,390.83401947021486,71.33710408861954,6.879565377019674,4.500315662562665
2018-04-25,433.5096378569233,440.7836894613944,426.6023058625663,435.4453125,94636.0,0.0,0.0,-1.0251311289057192,6.078663081061821,2,4,2,2018,433.4689331054688,402.32189483642577,399.88600158691406,413.8065490722656,407.0010986328125,397.04241948445633,391.39706166585285,71.45390619550139,8.690525832687172,5.3383576965875665
2018-04-26,435.4453626345326,442.6990196536158,429.04741796752273,440.0502014160156,68716.0,0.0,0.0,-1.0143758485168612,6.089158704378554,3,4,2,2018,435.4453125,433.4689331054688,402.32189483642577,399.88600158691406,413.8065490722656,398.708456471761,392.03685201009114,75.61160970896856,10.377673729058301,6.346220903081713
2018-04-27,439.9483203500756,443.778928951166,422.50690101511657,424.3406982421875,226724.0,0.0,0.0,-1.0510673115435885,6.05289049070314,4,4,2,2018,440.0502014160156,435.4453125,433.4689331054688,402.32189483642577,399.88600158691406,399.70549830118813,392.3971583048503,65.5596981928596,10.328069420564361,7.142590606578244
2018-04-30,424.6259646242239,439.3574799678041,424.6259646242239,428.4565734863281,204674.0,0.0,0.0,-1.0414541823012455,6.062520626851002,0,4,2,2018,424.3406982421875,440.0502014160156,435.4453125,433.4689331054688,402.32189483642577,401.3919149271647,392.82640329996747,67.98486231597806,10.4998387775953,7.814040240781655
