Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_standardized,Close_log,Day_of_Week,Month,Quarter,Year,Close_Lagged_1,Close_Lagged_2,Close_Lagged_3,Close_Lagged_4,Close_Lagged_5,SMA_30,SMA_60,RSI,MACD,Signal_Line
2018-03-23,509.197732282018,509.197732282018,494.7986844400066,522.4433227539063,1120645.0,0.0,0.0,-1.1744340333257248,6.2604287584587786,4,3,1,2018,516.4719848632812,523.4970703125,519.0628051757812,518.4151000976562,521.6038208007812,529.2298907470703,552.265158996582,49.08800470563686,-7.127907262698727,-8.714166259520876
2018-03-26,498.2365049164871,507.4538802574421,493.6029115027523,505.7100524902344,364398.0,0.0,0.0,-1.252054144369806,6.227938951421117,0,3,1,2018,522.4433227539063,516.4719848632812,523.4970703125,519.0628051757812,518.4151000976562,527.3930570475261,551.3126967366536,41.97482687683576,-7.920330177717574,-8.555399043160216
2018-03-27,508.001940316348,520.1589234890739,507.2047740535223,509.4468383789063,261348.0,0.0,0.0,-1.2347204294978025,6.235286495803907,1,3,1,2018,505.7100524902344,522.4433227539063,516.4719848632812,523.4970703125,519.0628051757812,525.6807828776042,550.5080438232421,49.27117523170297,-8.152822986938304,-8.474883831915834
2018-03-28,509.4468136239241,510.343663638453,499.7810135046376,507.6033325195313,205316.0,0.0,0.0,-1.2432718439709047,6.231668405305388,2,3,1,2018,509.4468383789063,505.7100524902344,522.4433227539063,516.4719848632812,523.4970703125,524.5331774902344,549.6618717447916,44.66943959032298,-8.389126105600553,-8.457732286652778
2018-03-29,509.4468136239241,510.343663638453,499.7810135046376,507.6033325195313,205316.0,0.0,0.0,-1.2432718439709047,6.231668405305388,3,3,1,2018,507.6033325195313,509.4468383789063,505.7100524902344,522.4433227539063,516.4719848632812,523.3922147623698,548.8331374104818,52.3536923934312,-8.478661299930309,-8.461918089308284
2018-03-30,509.4468136239241,510.343663638453,499.7810135046376,507.6033325195313,205316.0,0.0,0.0,-1.2432718439709047,6.231668405305388,4,3,1,2018,507.6033325195313,507.6033325195313,509.4468383789063,505.7100524902344,522.4433227539063,522.4505460611979,547.941293741862,43.21181654229716,-8.452187035659449,-8.459971878578518
2018-04-02,507.6033506800069,507.6033506800069,490.7629627115878,496.44287109375,416520.0,0.0,0.0,-1.2950415364172778,6.20948071803259,0,4,2,2018,507.6033325195313,507.6033325195313,507.6033325195313,509.4468383789063,505.7100524902344,521.0803963216146,546.8260756429037,27.293263723131076,-9.225417090088968,-8.613060920880608
2018-04-03,491.36083510508513,503.8665589059021,491.36083510508513,501.52484130859375,358118.0,0.0,0.0,-1.271467955988396,6.219645074151328,1,4,2,2018,496.44287109375,507.6033325195313,507.6033325195313,507.6033325195313,509.4468383789063,520.1370674641927,545.798877360026,27.64602808995734,-9.320691821120647,-8.754587100928617
2018-04-04,500.2294765004061,502.2224226219217,475.81588651184046,512.5782501220704,356280.0,0.0,0.0,-1.2201948452336897,6.241402403585889,2,4,2,2018,501.52484130859375,496.44287109375,507.6033325195313,507.6033325195313,507.6033325195313,519.4459298706055,544.9990828959147,40.501105944410796,-8.40736514582693,-8.68514270990828
2018-04-05,497.68846477990974,502.571176523165,490.8626184728352,501.3753967285156,242693.0,0.0,0.0,-1.2721611800096313,6.219347642474982,3,4,2,2018,512.5782501220704,501.52484130859375,496.44287109375,507.6033325195313,507.6033325195313,518.5540872192383,544.0839883931478,37.677522352215455,-8.48966029890505,-8.646046227707636
