Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_standardized,Close_log,Day_of_Week,Month,Quarter,Year,Close_Lagged_1,Close_Lagged_2,Close_Lagged_3,Close_Lagged_4,Close_Lagged_5,SMA_30,SMA_60,RSI,MACD,Signal_Line
2018-03-23,396.6906512146204,405.4468598757842,392.2399697102428,397.8033142089844,703700.0,0.0,0.0,-0.8196582709552721,5.988468348506974,4,3,1,2018,401.7702026367188,405.011474609375,387.1603698730469,387.7892761230469,404.6244812011719,407.3444394938151,435.8320473734538,37.579657182807736,-7.106670654043739,-7.638145145938192
2018-03-26,398.6256961268477,409.2202501040937,393.4977560214206,407.9624328613281,151975.0,0.0,0.0,-0.7924344999323165,6.013623300629425,0,3,1,2018,397.8033142089844,401.7702026367188,405.011474609375,387.1603698730469,387.7892761230469,407.26703572591146,434.1695692443848,46.52114568191931,-6.119213860869024,-7.334358888924359
2018-03-27,406.55952535116734,408.0108325151621,387.8860221249495,398.0935668945313,348989.0,0.0,0.0,-0.8188804699549554,5.9891958928932825,1,3,1,2018,407.9624328613281,397.8033142089844,401.7702026367188,405.011474609375,387.1603698730469,406.8606697591146,432.532466990153,42.6236752164081,-6.063090708458219,-7.080105252831132
2018-03-28,398.62571379499366,401.528328215831,383.1451035505279,385.9509582519531,304563.0,0.0,0.0,-0.8514194734472167,5.958297962136591,2,3,1,2018,398.0935668945313,407.9624328613281,397.8033142089844,401.7702026367188,405.011474609375,405.7221993001302,430.6585417175293,37.41599788914935,-6.918665672120255,-7.047817336688957
2018-03-29,398.62571379499366,401.528328215831,383.1451035505279,385.9509582519531,304563.0,0.0,0.0,-0.8514194734472167,5.958297962136591,3,3,1,2018,385.9509582519531,398.0935668945313,407.9624328613281,397.8033142089844,401.7702026367188,404.7740120442708,428.72053003946945,37.826900931081354,-7.51014274425296,-7.140282418201758
2018-03-30,398.62571379499366,401.528328215831,383.1451035505279,385.9509582519531,304563.0,0.0,0.0,-0.8514194734472167,5.958297962136591,4,3,1,2018,385.9509582519531,385.9509582519531,398.0935668945313,407.9624328613281,397.8033142089844,404.1112475585938,426.5013370259603,37.867853741524016,-7.887965034450929,-7.289818941451592
2018-04-02,388.36981940982207,389.9178864026612,377.9204188802714,381.64544677734375,308361.0,0.0,0.0,-0.8629571139190534,5.947108834001399,0,4,2,2018,385.9509582519531,385.9509582519531,385.9509582519531,398.0935668945313,407.9624328613281,403.47589904785156,424.5933053080241,32.40066817802169,-8.437547914666482,-7.519364736094571
2018-04-03,380.7262642722772,389.53086739463146,378.45254370097206,388.6116943359375,384516.0,0.0,0.0,-0.8442893992368722,5.965150587580574,1,4,2,2018,381.64544677734375,385.9509582519531,385.9509582519531,385.9509582519531,398.0935668945313,402.95987935384113,422.8991087341309,38.80835810545186,-8.216266344182202,-7.658745057712098
2018-04-04,391.8529681651764,393.7880445511773,380.4843943974213,381.6938171386719,170089.0,0.0,0.0,-0.8628274940488504,5.947235236405335,2,4,2,2018,388.6116943359375,381.64544677734375,385.9509582519531,385.9509582519531,385.9509582519531,402.15843688964844,421.1480935160319,36.70049131072017,-8.50111837912101,-7.827219721993881
2018-04-05,388.8535930306719,388.8535930306719,378.54931720261766,381.1616821289063,324065.0,0.0,0.0,-0.86425347617928,5.945843770707215,3,4,2,2018,381.6938171386719,388.6116943359375,381.64544677734375,385.9509582519531,385.9509582519531,401.4456846110026,419.253626352946,37.44173153826127,-8.669863724890604,-7.995748522573225
2018-04-06,381.2100245257126,383.677234954895,370.6638647779742,372.8891906738281,323817.0,0.0,0.0,-0.886421581589728,5.9239594718936806,4,4,2,2018,381.1616821289063,381.6938171386719,388.6116943359375,381.64544677734375,385.9509582519531,400.1540199788412,417.30700159708664,41.22006255071096,-9.3631835993329,-8.26923553792516
2018-04-09,371.437906640975,374.3405212219572,364.5683795605992,368.3901672363281,407275.0,0.0,0.0,-0.8984777833214749,5.911853449209267,0,4,2,2018,372.8891906738281,381.1616821289063,381.6938171386719,388.6116943359375,381.64544677734375,398.81398091634117,415.3703077697754,39.422037093090445,-10.158576440712693,-8.647103718482668
2018-04-10,368.390160837259,374.0018704522449,362.4398069549897,373.0343322753906,394459.0,0.0,0.0,-0.8860326402000207,5.924347590729179,1,4,2,2018,368.3901672363281,372.8891906738281,381.1616821289063,381.6938171386719,388.6116943359375,397.34654927571614,413.62637262980144,28.827628848481424,-10.295505513427429,-8.97678407747162
2018-04-11,373.6632339814421,378.404164866934,371.09923434035056,372.0667724609375,308833.0,0.0,0.0,-0.888625446499572,5.92175741826319,2,4,2,2018,373.0343322753906,368.3901672363281,372.8891906738281,381.1616821289063,381.6938171386719,395.9661944580078,411.81103602091474,29.72254282273822,-10.362642686497281,-9.253955799276753
2018-04-12,371.5830498417224,373.4697612234393,366.9388780932367,367.7612915039063,142360.0,0.0,0.0,-0.9001630051923106,5.910149528212758,3,4,2,2018,372.0667724609375,373.0343322753906,368.3901672363281,372.8891906738281,381.1616821289063,394.4616748046875,410.0176690165202,29.585770839511355,-10.640607411981819,-9.531286121817766
2018-04-13,368.8738761889376,373.5180469505165,364.13294571838463,365.5358581542969,1147463.0,0.0,0.0,-0.9061265823499256,5.904096355979477,4,4,2,2018,367.7612915039063,372.0667724609375,373.0343322753906,368.3901672363281,372.8891906738281,392.88297403971353,408.13514083862304,17.686020489658006,-10.914653006424544,-9.807959498739123
2018-04-16,364.08457538884,368.1482472215008,362.8267876690218,364.9553833007813,557339.0,0.0,0.0,-0.9076821025714602,5.902511422420747,0,4,2,2018,365.5358581542969,367.7612915039063,372.0667724609375,373.0343322753906,368.3901672363281,391.28492411295576,406.3719129943848,20.600810495285828,-11.051283269514272,-10.056624252894153
2018-04-17,364.95541926486976,370.4703692647512,362.6333039734224,368.92230224609375,122514.0,0.0,0.0,-0.8970518011910452,5.9132929896569815,1,4,2,2018,364.9553833007813,365.5358581542969,367.7612915039063,372.0667724609375,373.0343322753906,389.81910481770836,404.655574391683,32.32930366065368,-10.715939847300262,-10.188487371775375
2018-04-18,371.3411471085725,379.03308756292864,369.59959016985,372.3086853027344,266803.0,0.0,0.0,-0.8879771835903607,5.922405651930982,2,4,2,2018,368.92230224609375,364.9553833007813,365.5358581542969,367.7612915039063,372.0667724609375,388.57896331787106,403.50756718953454,36.772976785912924,-10.060948604895657,-10.162979618399433
